c_pos_x,c_pos_y,c_pos_z,c_rot_x,c_rot_y,c_rot_z,c_rot_w,h_pos_x,h_pos_y,h_pos_z,h_rot_x,h_rot_y,h_rot_z,h_rot_w
3.825791,3.6257908,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,-0.0,-0.0
-0.0,1.0,0.22812061,0.14239112,-0.69958484,0.109895356,0.3566193,0.21232256,0.061844684,0.90769875,0.01339615,0.022637779,-0.059227094,0.0040475
0.0067104674,0.058525443,-0.9982552,0.000735566,0.16259044,-0.38913798,0.16141663,-0.049059764,0.1360757,-0.47290146,0.86916095,0.0026269779,0.023891289,-0.06084826
0.017399378,-0.011560429,0.040058777,-0.998979,0.016562268,0.14394861,-0.39893082,0.16378605,-0.046641678,0.1300698,-0.47899303,0.86687493,-0.009094432,0.026520867
-0.055031046,0.036008842,0.0020318194,0.019247336,-0.99916404,8.325279e-5,0.12522238,-0.40709698,0.1692119,-0.033066195,0.12319496,-0.48402366,0.86570823,-0.014060304
0.029526178,-0.043905128,0.046868846,0.03212546,0.017881177,-0.9982242,0.016107365,0.11958752,-0.41380736,0.17860493,-0.032229777,0.11932418,-0.48697776,0.86462456
0.0008102078,0.03407159,-0.03030543,0.077922136,0.08265415,0.020154398,-0.99332285,9.343028e-6,0.1384215,-0.42137033,0.19419177,-0.02823824,0.10056009,-0.48353788
0.8690693,0.036375765,0.023959246,-0.029588949,0.053143866,0.22654656,-0.0028630914,-0.9725452,0.00060109794,0.16748872,-0.4247498,0.21186216,-0.020186147,0.058962274
-0.4721778,0.8792975,0.04949566,0.010101943,-0.050559472,0.007829391,0.52699685,-0.03338145,-0.8491754,0.016516015,0.17682797,-0.4285015,0.21559963,-0.005597318
0.018580852,-0.45810166,0.88868797,0.051393762,0.005456618,-0.09599303,-0.036059693,0.7030582,-0.006604844,-0.71018684,0.016614243,0.15886757,-0.4359812,0.19074593
0.043779578,-0.025871584,-0.4450053,0.89408296,0.04820522,0.0039131586,-0.13484007,-0.057474915,0.73841923,0.004654578,-0.671872,6.608665e-5,0.1460591,-0.43906152
0.15295234,0.06248861,-0.03179236,-0.4378175,0.89632595,0.033749625,0.00086876703,-0.18247044,-0.06235856,0.73166114,0.012175355,-0.67870116,0.016664788,0.13630664
-0.44882765,0.09415203,0.04262476,-0.012457695,-0.4339327,0.89985025,0.0054098237,-0.020600405,-0.23720753,-0.0775385,0.7173337,0.04418792,-0.6909903,0.016486451
