c_pos_x,c_pos_y,c_pos_z,c_rot_x,c_rot_y,c_rot_z,c_rot_w,h_pos_x,h_pos_y,h_pos_z,h_rot_x,h_rot_y,h_rot_z,h_rot_w
3.8212705,3.6212704,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,-0.0,-0.0
-0.0,1.0,0.012094304,-0.18274616,-0.1834407,-0.01837655,0.011824801,0.1025339,0.05925343,0.9928928,-0.31963485,-0.0127613405,-0.20927677,0.036616713
-0.15764119,-3.3455843e-5,-0.98681736,0.016528413,-0.18179563,-0.19749501,-0.020003233,0.02301035,0.10129191,0.051952887,0.99323285,-0.31747743,-0.012228403,-0.20731768
0.036831122,-0.16855854,-0.002507986,-0.98500013,1.8879771e-5,-0.18014236,-0.20157681,-0.018310325,0.030093743,0.104854636,0.049234908,0.9928121,-0.31738734,-0.012155219
-0.20345451,0.035753638,-0.16729543,-0.003180214,-0.9852532,0.00027827919,-0.1748681,-0.19530988,-0.020230357,0.01716821,0.1242258,0.039246082,0.9913289,-0.3180838
-0.011797008,-0.20135818,0.037794318,-0.16682842,-0.003604127,-0.9852547,0.016815469,-0.16953674,-0.18715008,-0.02988114,-0.021557773,0.1711845,0.002603512,0.9849997
-0.31840718,-0.009752434,-0.20015402,0.049923316,-0.17139037,-0.008096967,-0.98390424,0.01634626,-0.17743407,-0.18204354,-0.0369523,-0.0317953,0.1687091,0.018199708
0.9849848,-0.3189937,-0.004123605,-0.20224813,0.079143666,-0.17370878,-0.013944741,-0.98151267,3.6999583e-5,-0.17995284,-0.17906117,-0.040523037,-0.035325352,0.16547832
0.024670156,0.98527175,-0.32129094,-0.00440936,-0.2030578,0.08209909,-0.1746469,-0.015839793,-0.9810746,0.016494557,-0.18324386,-0.17530444,-0.04940244,-0.042708598
0.16570836,0.023878917,0.9849602,-0.32086778,-0.005256135,-0.20572877,0.08891063,-0.17359193,-0.009577117,-0.98074925,0.00013189018,-0.18522725,-0.17783792,-0.05500657
-0.04930351,0.17044789,0.009788379,0.98408383,-0.32146853,-0.005677687,-0.20841396,0.10452751,-0.17371857,0.006463441,-0.979211,0.016788289,-0.18802433,-0.18880975
-0.062715404,-0.047273334,0.18432881,-0.03068406,0.9812475,-0.3207534,-0.0070173256,-0.20807666,0.10781431,-0.181903,0.0016790394,-0.97738665,0.016439721,-0.19433123
-0.18171348,-0.07819591,-0.063896134,0.18841672,-0.009951374,0.9799579,-0.32210305,-0.00893902,-0.21083844,0.10998985,-0.18484205,-0.0020507718,-0.97659177,0.0012228936
-0.19529809,-0.18004662,-0.08393264,-0.071635954,0.18744953,-0.005490291,0.9796432,-0.3229974,-0.009702269,-0.21462004,0.11384789,-0.18604602,-8.73554e-5,-0.97592294
0.0006072968,-0.20211805,-0.17815748,-0.09056523,-0.08116314,0.17901236,0.006481323,0.9804719,-0.32510263,-0.008318337,-0.2187679,0.12604146,-0.18429439,-0.00077495974
-0.97475564,0.016637608,-0.20982862,-0.17450549,-0.09638585,-0.102755696,0.16580984,0.017627517,0.9806313,-0.32531908,-0.0057546566,-0.2205499,0.14162251,-0.18165192
0.0037409824,-0.9731042,0.016732976,-0.21480758,-0.1729185,-0.09903173,-0.12022696,0.15488818,0.023374332,0.98031056,-0.32354888,-0.006117659,-0.21793732,0.1464716
-0.18207717,0.010123008,-0.9722611,0.014959618,-0.21506819,-0.17311883,-0.09748087,-0.123499885,0.15261896,0.024056999,0.9802431,-0.32377565,-0.0073626814,-0.2146303
0.1433865,-0.17958456,0.011323706,-0.9731709,0.0018852204,-0.20726697,-0.17056039,-0.09957774,-0.14503011,0.16215014,-0.0040854765,0.9760415,-0.32357123,-0.007915969
-0.21333864,0.13926405,-0.17563656,0.012049032,-0.9744805,0.01562576,-0.21615927,-0.17471296,-0.097639866,-0.14904384,0.14459471,0.0038230452,0.9781941,-0.32218945
-0.009105656,-0.21332721,0.13685167,-0.17756096,0.013254103,-0.97445786,0.00062160194,-0.20363788,-0.17908514,-0.09231089,-0.11800959,0.16092859,-0.00298464,0.97988105
-0.32040018,-0.009146982,-0.21454215,0.13555388,-0.18083328,0.011462145,-0.9740602,0.016259953,-0.20013343,-0.18257816,-0.08910761,-0.09754789,0.15625286,0.015167858
0.98277134,-0.3186607,-0.009077911,-0.2141799,0.13359866,-0.19177763,0.0053328685,-0.9722882,0.0155303925,-0.20769848,-0.18641856,-0.087385304,-0.08772034,0.14545506
0.030698942,0.9849901,-0.31902012,-0.009410941,-0.21299708,0.13153744,-0.18898226,0.0073830388,-0.9731028,0.000627324,-0.20893723,-0.18487592,-0.089387156,-0.09438494
