c_pos_x,c_pos_y,c_pos_z,c_rot_x,c_rot_y,c_rot_z,c_rot_w,h_pos_x,h_pos_y,h_pos_z,h_rot_x,h_rot_y,h_rot_z,h_rot_w
3.8245163,3.6245162,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,-0.0,-0.0
-0.0,1.0,0.015619561,-0.35691056,-0.254741,-0.4049826,0.048684265,0.53997356,-0.20309892,0.8153584,-0.5563968,0.062185887,-0.35849348,0.010385411
-0.59642017,0.015745781,-0.8024507,0.0012119263,-0.35687414,-0.25472155,-0.40497127,0.048688583,0.5399664,-0.20312719,0.81535584,-0.5568974,0.06292324,-0.35797572
0.011674093,-0.59701836,0.014291789,-0.8020153,0.00050763786,-0.35684133,-0.25468296,-0.4049256,0.04869809,0.5399554,-0.20318215,0.81534874,-0.55637294,0.06336399
-0.35690278,0.010634844,-0.5960355,0.012647466,-0.8027881,0.016987607,-0.35682574,-0.25467637,-0.4048121,0.048739534,0.53993636,-0.20328115,0.8153343,-0.55621994
0.06292958,-0.354869,0.0077499375,-0.5919079,0.009135265,-0.80591655,4.1291118e-5,-0.35676917,-0.2548127,-0.4044655,0.048894852,0.53985745,-0.20360386,0.8152967
-0.5559814,0.061816383,-0.34847897,0.0040742005,-0.57471305,0.007192104,-0.8183133,0.014957234,-0.35650346,-0.255955,-0.4021238,0.05013493,0.5390955,-0.20577046
0.8151816,-0.5548559,0.060578942,-0.34199673,-0.0010608817,-0.55904585,0.0053549022,-0.82911885,0.0007060021,-0.35645935,-0.2561527,-0.40190867,0.050326306,0.5389958
-0.2060091,0.81517553,-0.5531837,0.05912011,-0.3413077,-0.0033981793,-0.5603792,0.007140181,-0.8281985,0.0008123368,-0.35514143,-0.25851443,-0.39908475,0.052638885
0.53793246,-0.2083253,0.8151433,-0.55393136,0.058524378,-0.344493,-0.004165486,-0.5685535,0.008434624,-0.8225925,0.016800687,-0.35501653,-0.25861803,-0.3989029
0.052779913,0.5378656,-0.20843612,0.8151499,-0.5546235,0.059910744,-0.34529442,-0.0002842017,-0.57018125,0.005547736,-0.8215002,0.016347691,-0.35481626,-0.25866145
-0.39877212,0.05290243,0.53779995,-0.20850903,0.8151666,-0.55534065,0.059950955,-0.34504384,-0.003727283,-0.56771374,0.00463855,-0.8232046,0.015455052,-0.35460305
