c_pos_x,c_pos_y,c_pos_z,c_rot_x,c_rot_y,c_rot_z,c_rot_w,h_pos_x,h_pos_y,h_pos_z,h_rot_x,h_rot_y,h_rot_z,h_rot_w
3.8254402,3.6254401,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,-0.0,-0.0
-0.0,1.0,0.010994002,-0.22384402,-0.51449484,0.0791773,0.3500966,-0.16538176,0.0058644493,0.9219799,-0.24028333,0.018068856,-0.11065447,0.05153487
0.054453596,-0.008418284,-0.99715006,0.016109273,-0.22897674,-0.5199614,0.0774726,0.35340232,-0.16814204,0.006841763,0.920211,-0.24132088,0.018455174,-0.112013355
0.049425784,0.05703725,-0.008211856,-0.99711406,0.0012019128,-0.23356421,-0.5210183,0.075234435,0.3537423,-0.1709926,0.007628823,0.91954875,-0.24435772,0.018874522
-0.11297192,0.048064508,0.059958402,-0.008062911,-0.9970104,0.015952393,-0.23557761,-0.52180487,0.073290616,0.35408807,-0.17240703,0.00791014,0.919149,-0.24838787
0.019181801,-0.11517872,0.048571724,0.062071398,-0.007134337,-0.9968636,0.001101777,-0.23892991,-0.5220313,0.071466625,0.3544252,-0.1738194,0.008096038,0.91875136
-0.2508843,0.020378511,-0.11654408,0.05090481,0.06303328,-0.0062625334,-0.9966927,0.016653344,-0.24203904,-0.5214508,0.07092275,0.35430068,-0.17556064,0.008735892
0.91846246,-0.25375813,0.02045437,-0.11473702,0.050954238,0.06293788,-0.0075062276,-0.9966876,0.00022010505,-0.24214672,-0.5214797,0.07094694,0.3542866,-0.17559521
0.00876533,0.91846097,-0.25489113,0.02069405,-0.11223827,0.050198775,0.0593075,-0.0069748927,-0.9969524,0.00016622245,-0.2423461,-0.5215794,0.071114056,0.35439992
-0.17550312,0.008733013,0.91843516,-0.25568107,0.020677712,-0.11072114,0.05038216,0.05687744,-0.0072422214,-0.9970828,0.015098855,-0.2434436,-0.5214359,0.074576944
0.35570508,-0.17306007,0.007644523,0.91840386,-0.25601125,0.020427056,-0.10815578,0.04988302,0.054866195,-0.007358901,-0.99721974,0.016574189,-0.24346578,-0.5214469
0.07474776,0.35574242,-0.17291175,0.007578509,0.91841793,-0.25600156,0.018499404,-0.10485341,0.042541392,0.053048898,-0.007991754,-0.99765337,0.0012286156,-0.24348497
-0.5215945,0.07656951,0.355966,-0.17143735,0.006923139,0.91861284,-0.2549922,0.015406091,-0.10084108,0.024760073,0.048061326,-0.008009803,-0.99850535,0.016861245
-0.23879838,-0.52032644,0.08325959,0.35470092,-0.1642285,0.00474755,0.92043126,-0.25512308,0.008158753,-0.094674096,-0.014650753,0.042109925,-0.008456854,-0.9989698
6.005168e-6,-0.18799856,-0.4421865,0.0917861,0.19719575,-0.06262003,-0.03322244,0.977798,-0.25953823,0.0049979603,-0.08354751,-0.022385664,0.042010292,-0.015014843
-0.99875355,0.006932065,-0.08461163,-0.1997111,0.024008702,-0.4131214,0.01827509,-0.07460113,0.9074312,-0.26414132,0.00065036956,-0.08030586,-0.03836668,0.065312214
-0.022676915,-0.99686915,0.016544148,-0.06828962,-0.07684028,-0.118237615,-0.80751294,0.101664916,-0.005336613,0.58099794,-0.2543369,-0.0015985551,-0.08603343,-0.0519744
0.065754294,-0.018011883,-0.9963186,0.0013335198,-0.06858488,-0.0740818,-0.12439105,-0.8173528,0.103405915,-0.008427057,0.5667193,-0.24709243,0.0017982633,-0.09035985
-0.040651344,0.060110074,-0.016842706,-0.9972214,0.016906068,-0.21756592,-0.05201141,-0.021714337,-0.91390914,-0.0663355,-0.046108324,0.3977988,-0.24022236,0.0018187598
-0.09064108,-0.05020542,0.050840016,-0.008746665,-0.9974057,0.01653795,-0.31013423,-0.106189676,0.0077594286,-0.8728736,-0.12533052,-0.24787274,0.4011772,-0.23480216
0.0027314164,-0.0892324,-0.068093784,0.0508067,-0.031017067,-0.9959016,0.016665265,-0.3105524,-0.10682575,0.009678881,-0.8731489,-0.12315757,-0.25163633,0.39890167
-0.23529142,0.0037799212,-0.08905699,-0.07393387,0.05003079,-0.04123785,-0.9951533,0.015297219,-0.31055316,-0.10682697,0.009682694,-0.8731494,-0.12315381,-0.2516426
0.39889765,-0.23497792,-0.0032009818,-0.089443505,-0.09527044,0.04446597,-0.03164185,-0.9939543,0.0012577027,-0.31055388,-0.10682804,0.009686069,-0.8731498,-0.12315049
-0.25164825,0.398894,-0.23438194,-0.0027478756,-0.09041564,-0.10174575,0.048863493,-0.02900122,-0.99318635,0.016160771,-0.31055465,-0.10682915,0.00968952,-0.87315035
-0.12314713,-0.25165406,0.3988905,-0.23539218,0.004654778,-0.08720459,-0.026564583,0.053188182,-0.009295062,-0.99818784,0.00027827919,-0.31055537,-0.106830135,0.009692547
-0.8731506,-0.12314421,-0.25165918,0.39888752,-0.23962593,0.010498853,-0.09393984,-0.0021480555,0.063451625,-0.002481375,-0.9979796,0.016893193,-0.31055614,-0.10683112
0.009695661,-0.8731508,-0.123141214,-0.2516645,0.3988845,-0.2514541,0.01235893,-0.089225054,0.014186498,0.07379552,-0.01298543,-0.99708796,0.015553281,-0.31055692
-0.10683208,0.009698599,-0.8731511,-0.123138405,-0.2516696,0.39888158,-0.2621194,0.012458099,-0.07542707,0.012474836,0.070752256,-0.018778054,-0.9972391,8.8497996e-5
-0.31055734,-0.10683289,0.009701183,-0.8731513,-0.12313592,-0.25167397,0.39887914,-0.27185556,0.013178052,-0.07545226,0.005224377,0.0701349,-0.02312961,-0.99725574
0.016387746,-0.31055772,-0.10683376,0.009703839,-0.8731516,-0.12313337,-0.25167847,0.39887658,-0.28455743,0.016288146,-0.08241929,0.017870275,0.07398048,-0.0029420464
-0.9970952,5.528331e-6,-0.31055808,-0.106834486,0.009706167,-0.87315184,-0.12313113,-0.25168252,0.3988742,-0.30108434,0.016140155,-0.08376855,0.025123917,0.071863726
-0.006816339,-0.99707466,0.016764447,-0.31055847,-0.10683526,0.009708558,-0.873152,-0.12312883,-0.25168648,0.39887196,-0.31869328,0.013106153,-0.08111097,0.016533026
0.06308458,-0.016331194,-0.9977376,0.0001180619,-0.31055883,-0.106835924,0.009710656,-0.8731522,-0.12312681,-0.25169012,0.3988699,-0.32904327,0.0125444885,-0.078541584
0.021167802,0.05549699,-0.016656391,-0.9980955,0.01661186,-0.31037194,-0.10892955,0.009873852,-0.87140334,-0.12350139,-0.25169417,0.40255886,-0.33004415,0.01619919
-0.07912949,0.037695218,0.05459697,-0.01745645,-0.997644,0.01670818,-0.26140666,-0.6168879,0.055889573,0.40057397,-0.0968888,0.005238932,0.91111237,-0.31886855
0.017312346,-0.07796811,0.037538253,0.048648402,-0.020441972,-0.997901,0.016495511,-0.24433023,-0.6196874,0.05429896,0.38998872,-0.14501376,0.06358112,0.9071038
-0.29945624,0.015120082,-0.07395997,0.026970522,0.059935227,-0.023398802,-0.9975635,0.00022487342,-0.22085252,-0.6242681,0.054781523,0.39316696,-0.14670186,0.11829944
0.89994645,-0.27105427,0.012509584,-0.069263466,0.017733231,0.06187968,-0.024315517,-0.9976298,0.01665096,-0.18636222,-0.6274001,0.054294698,0.40390074,-0.13146944
0.12580498,0.89652276,-0.23350495,0.012677975,-0.06877397,0.018070327,0.059320286,-0.018253572,-0.99790853,0.016525075,-0.15222037,-0.6260036,0.058813725,0.40406594
-0.12792315,0.11978794,0.89778465,-0.1965026,0.012903819,-0.06956973,0.022670731,0.060091883,-0.014651436,-0.9978278,0.00017909706,-0.1212112,-0.62556034,0.06027334
0.4029001,-0.12901574,0.11738954,0.8984688,-0.16846275,0.019221123,-0.070352346,0.071414374,0.066263445,-0.0061315373,-0.99522436,0.016542241,-0.09582266,-0.6311434
0.059992846,0.41167575,-0.124704115,0.11971342,0.8947853,-0.14550644,0.028082453,-0.07460168,0.13813844,0.07800137,0.0064467457,-0.9873156,9.612739e-5,-0.08410723
-0.6251014,0.06298327,0.41389382,-0.12185449,0.11929882,0.89420986,-0.13217899,0.030059552,-0.07501562,0.15616061,0.078755975,0.01563254,-0.98446286,0.016594693
-0.089081116,-0.6145112,0.06731895,0.4096108,-0.12513031,0.11610929,0.8961474,-0.13370694,0.027615808,-0.07034784,0.1372533,0.09487915,0.019250972,-0.9857936
0.016612813,-0.10821009,-0.6105917,0.06724182,0.40682295,-0.14722997,0.122989155,0.89313614,-0.16111985,0.017095603,-0.06716153,0.054010585,0.16860472,0.025155922
-0.98388135,0.0063322037,-0.14254083,-0.6193681,0.07258402,0.4044787,-0.1862988,0.13925682,0.8844757,-0.19967315,0.0126457475,-0.07682075,0.024576448,0.26419744
0.012331764,-0.96407664,0.00020961463,-0.2010037,-0.6291307,0.06459175,0.39543572,-0.25712636,0.17232203,0.8647669,-0.23343912,0.012041939,-0.088432305,0.014700403
0.33116505,0.02172007,-0.9432083,0.016654775,-0.2714594,-0.6277949,0.05440419,0.37563533,-0.3308772,0.2001945,0.8422236,-0.26567715,0.014054118,-0.10064036
0.01393688,0.39466524,0.033415943,-0.9181114,0.016656682,-0.315207,-0.62055343,0.044287268,0.36289373,-0.37136167,0.20253952,0.830287,-0.28887892,0.012790361
-0.10634762,0.010685485,0.4180119,0.03469789,-0.9077158,0.0011136979,-0.32829997,-0.62307376,0.032862905,0.3641774,-0.3823818,0.20560114,0.8239461,-0.2971884
0.012713002,-0.10744956,0.0120392125,0.4069267,0.033980254,-0.91274923,0.00023917854,-0.32033327,-0.62303084,0.036424134,0.3688796,-0.3752914,0.20682846,0.82480675
-0.29130217,0.012805666,-0.10114753,0.012935369,0.33943972,0.024161031,-0.94022846,0.015476987,-0.2923149,-0.6178426,0.05349687,0.3747712,-0.31419015,0.18422154
0.8525805,-0.28092778,0.012954342,-0.09325796,0.014271045,0.2554902,0.028449306,-0.9662876,6.560981e-5,-0.26028988,-0.6201944,0.05714962,0.38980716,-0.2500604
0.15677543,0.8723197,-0.27177012,0.014797205,-0.09109226,0.021486925,0.17135157,0.020279124,-0.98476684,0.0010946244,-0.22759825,-0.61759573,0.056273274,0.3998113
-0.18733416,0.13037868,0.8877265,-0.26138633,0.016847251,-0.08991599,0.025133086,0.09447226,0.010768977,-0.99515194,0.00011520088,-0.19752674,-0.6183405,0.049826164
0.40912998,-0.12661798,0.10679678,0.8973155,-0.2554925,0.017285312,-0.091133915,0.0265942,0.049510643,0.0064610275,-0.9983986,6.656349e-5,-0.18461545,-0.61973894
0.04397277,0.4160005,-0.095829494,0.09440178,0.8993601,-0.2556899,0.016401699,-0.09281941,0.027242402,0.031134354,0.008074009,-0.9991113,0.01678066,-0.18456595
-0.61967564,0.043588735,0.41624132,-0.09396901,0.0934438,0.8995451,-0.26044875,0.01478553,-0.09463599,0.028065713,0.033682946,0.0072641163,-0.99901205,0.0151527375
-0.19358557,-0.6172732,0.04607792,0.41419768,-0.07840227,0.08543393,0.90277046,-0.26299265,0.016533569,-0.09628824,0.030354219,0.0365949,0.0068935095,-0.99884534
