c_pos_x,c_pos_y,c_pos_z,c_rot_x,c_rot_y,c_rot_z,c_rot_w,h_pos_x,h_pos_y,h_pos_z,h_rot_x,h_rot_y,h_rot_z,h_rot_w
3.825779,3.625779,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,-0.0,-0.0
-0.0,1.0,0.25353652,0.13905887,-0.34443152,-0.81355447,0.009688816,0.7825818,-0.19179599,0.5921876,-0.078360155,0.17001468,-0.53674936,0.022747563
0.7870639,-0.021262402,0.6160852,0.015360162,0.10338106,-0.30449423,-0.6679413,0.020351777,0.76074386,-0.16845942,0.626479,-0.06904659,0.16894394,-0.53694123
0.029328682,0.7788839,-0.029576655,0.6257836,0.016303822,0.11304064,-0.30504826,-0.66018903,0.023082651,0.75256747,-0.16979732,0.63582885,-0.06306706,0.16760541
-0.53442717,0.03687894,0.76376265,-0.03401363,0.6435446,0.01669006,0.12204531,-0.30187133,-0.6512194,0.02470695,0.7402382,-0.16711487,0.65077615,-0.05631981
0.16893041,-0.53251266,0.036045957,0.7496148,-0.0324312,0.660096,1.3157725e-5,0.13042448,-0.30159086,-0.64446163,0.024929048,0.7303899,-0.16640945,0.6619797
-0.05095127,0.1689434,-0.5329876,0.033204693,0.74683154,-0.02933927,0.6635355,0.03338842,0.13258435,-0.3022111,-0.6446647,0.0251613,0.7290292,-0.1667149
0.6633925,-0.049130484,0.16794741,-0.533128,0.038461544,0.7445662,-0.03227023,0.665658,0.0154045075,0.14559513,-0.3003285,-0.63864654,0.027125355,0.71715313
-0.16724324,0.676007,-0.04302753,0.16904348,-0.5337416,0.03236626,0.72912586,-0.028711116,0.6830107,0.0010145158,0.14947365,-0.29751855,-0.6377651,0.02353617
0.7141387,-0.16512059,0.67984354,-0.042875588,0.16875996,-0.5381374,0.033128776,0.734726,-0.031893108,0.6768035,0.016068265,0.14317538,-0.30212054,-0.6505752
0.021451967,0.71902806,-0.16798155,0.6740331,-0.047489543,0.16781035,-0.54374766,0.031142235,0.74923366,-0.031027686,0.6608452,0.016685769,0.13602993,-0.30186242
-0.6625569,0.0194717,0.73018205,-0.16916451,0.66169363,-0.051256206,0.17014869,-0.5468938,0.029652078,0.7639914,-0.024658775,0.6440729,0.016582772,0.12762612
