c_pos_x,c_pos_y,c_pos_z,c_rot_x,c_rot_y,c_rot_z,c_rot_w,h_pos_x,h_pos_y,h_pos_z,h_rot_x,h_rot_y,h_rot_z,h_rot_w
3.8247907,3.6247907,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,-0.0,-0.0
-0.0,1.0,0.013064429,-0.09714561,-0.5034792,0.3272178,0.19333097,0.011680033,0.012304143,0.98098695,0.04520033,0.008359717,0.09394707,0.070977084
0.029240346,0.019777881,-0.9968531,0.0003054589,-0.10209045,-0.5012446,0.31912678,0.19269499,-0.016237238,0.025322877,0.9807975,0.05992986,0.009969113,0.081628464
0.07578494,0.03989324,0.021852037,-0.9960862,0.015780732,-0.08811303,-0.4996707,0.30803397,0.1906353,-0.021062944,0.02103676,0.98120946,0.06940591,0.009672897
0.07419409,0.07203663,0.04542153,0.022549074,-0.99611205,0.0004890412,-0.081312224,-0.4952195,0.3059769,0.19116049,-0.011715389,0.024373159,0.9811862,0.075690284
0.009424215,0.070356205,0.074814774,0.046145506,0.025353637,-0.9958065,0.00025252998,-0.07245054,-0.4972271,0.30091822,0.18956506,-0.012683824,0.018987855,0.9816026
0.07856539,0.00721908,0.06910028,0.06832401,0.049448565,0.02328243,-0.996165,0.00026254356,-0.068387106,-0.5014913,0.29725882,0.19281222,-0.010986172,0.018067807
0.9810078,0.08470157,0.0152577385,0.056512028,0.1149377,0.045917742,0.028259274,-0.99190843,0.00035361946,-0.06559288,-0.49978662,0.29855078,0.19300337,-0.011092044
0.017168025,0.9809852,0.08973603,0.022115717,0.043561287,0.15088485,0.040728964,0.03227282,-0.9871846,0.015846059,-0.059580978,-0.49398714,0.29965734,0.1879845
-0.007245471,0.016009998,0.9820148,0.09525906,0.025868883,0.034048196,0.17471416,0.032255523,0.03556427,-0.98344785,0.0161746,-0.057959434,-0.49157062,0.29990596
0.18667556,-0.0058878628,0.0153968055,0.98228335,0.09791788,0.03216877,0.02239941,0.20781209,0.0343753,0.03729451,-0.97685295,0.0013568848,-0.05648413,-0.4838324
