c_pos_x,c_pos_y,c_pos_z,c_rot_x,c_rot_y,c_rot_z,c_rot_w,h_pos_x,h_pos_y,h_pos_z,h_rot_x,h_rot_y,h_rot_z,h_rot_w
3.812287,3.612287,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,-0.0,-0.0
-0.0,1.0,0.2217236,0.108168654,-0.37501675,0.03144437,0.3076225,0.062941186,-0.12140171,0.9416307,0.017666183,0.026366178,-0.12079843,0.049399465
-0.09779184,0.016070472,-0.99385023,6.482005e-6,0.1106692,-0.38369313,0.03218978,0.31439275,0.064237446,-0.12417377,0.93894184,0.016204258,0.027899824,-0.12128702
0.050300438,-0.09618187,0.015909547,-0.99396473,1.07735395e-5,0.11104062,-0.38498184,0.032300495,0.31539664,0.06442963,-0.12458484,0.93853736,0.015427029,0.028541667
-0.12184723,0.05142805,-0.094533294,0.016289424,-0.994059,2.2217631e-5,0.11139387,-0.38620752,0.0324058,0.3163511,0.064612344,-0.12497565,0.93815154,0.014327422
0.028681375,-0.12212074,0.050921656,-0.09358751,0.015766539,-0.994183,0.00044564903,0.11173103,-0.38737744,0.03250631,0.31726173,0.06478667,-0.1253486,0.9377822
0.012899084,0.028137408,-0.12274419,0.05054134,-0.09351391,0.01506631,-0.9942202,0.0006750077,0.112052046,-0.38849127,0.032602,0.31812853,0.06495259,-0.12570354
0.9374295,0.011965612,0.028078398,-0.123410314,0.050117,-0.09296214,0.015337306,-0.9942893,0.015197083,0.11237853,-0.3896241,0.032699324,0.31900975,0.06512127
-0.12606445,0.9370698,0.012285156,0.027879426,-0.12343877,0.05021716,-0.09161232,0.01609016,-0.9943976,0.00011663139,0.11266584,-0.39062104,0.032784965,0.31978503
0.06526966,-0.12638193,0.93675244,0.011693675,0.027642187,-0.122907,0.04948172,-0.091271654,0.015760632,-0.9944711,0.016559407,0.112961784,-0.39164788,0.032873183
0.3205832,0.06542246,-0.12670882,0.9364247,0.011984237,0.027715664,-0.12258713,0.049829688,-0.09108097,0.015915496,-0.9944687,0.00011615455,0.11322127,-0.3925482
0.03295053,0.32128286,0.065556385,-0.12699538,0.9361367,0.012411287,0.027980726,-0.121690944,0.049779613,-0.09090076,0.015760284,-0.9944902,1.7926097e-5,0.11346784
-0.39340374,0.03302403,0.32194752,0.06568362,-0.12726761,0.9358624,0.012738554,0.027718103,-0.121907026,0.050432466,-0.09080903,0.016762272,-0.99444926,0.016630933
0.1137213,-0.39428315,0.033099584,0.32263058,0.065814346,-0.12754735,0.9355799,0.011996482,0.027642418,-0.12133117,0.05001818,-0.089076206,0.016290084,-0.99463475
0.016626164,0.113961525,-0.39511675,0.033171196,0.32327774,0.06593819,-0.12781231,0.93531156,0.011456026,0.028051902,-0.1212431,0.050261084,-0.088048406,0.015660094
-0.99472415,0.016575143,0.114189126,-0.39590645,0.03323904,0.32389063,0.06605547,-0.12806328,0.9350568,0.011077233,0.027885512,-0.12146476,0.05070924,-0.0883408
0.015981423,-0.99467033,9.8988414e-5,0.11438863,-0.3965987,0.03329851,0.32442766,0.06615829,-0.12828325,0.9348333,0.011047911,0.027660944,-0.12086223,0.051763646
-0.08746489,0.017062165,-0.9946755,0.016687676,0.11459347,-0.39730945,0.033359572,0.324979,0.06626381,-0.12850904,0.9346033,0.011738306,0.027502252,-0.12102041
0.051620897,-0.08771334,0.016799513,-0.9946655,7.599592e-7,0.11477301,-0.39793244,0.033413094,0.32546216,0.0663563,-0.12870692,0.93440133,0.012261713,0.027837422
-0.12192686,0.051988844,-0.08787353,0.017449342,-0.99462104,0.016712949,0.1149577,-0.3985734,0.03346816,0.32595915,0.06645139,-0.12891039,0.93419325,0.012489753
0.027967311,-0.12199951,0.05274204,-0.08857995,0.018490154,-0.99449986,0.016536996,0.11513251,-0.39918,0.033520278,0.32642946,0.066541396,-0.129103,0.933996
0.012331355,0.028081631,-0.12227464,0.053728797,-0.08984527,0.019190285,-0.9943203,2.1740794e-5,0.115285784,-0.3997118,0.033565972,0.32684162,0.06662027,-0.1292718
0.9338229,0.013175258,0.028599154,-0.124198385,0.05747936,-0.09231823,0.020924361,-0.9938489,0.01669006,0.11544335,-0.40025854,0.033612948,0.3272652,0.06670138
-0.12944539,0.93364465,0.014210781,0.029873328,-0.12613446,0.060902085,-0.09486276,0.022735642,-0.9933656,9.803474e-5,0.1155814,-0.40073752,0.033654097,0.32763627
0.06677241,-0.12959743,0.93348837,0.014187703,0.03094213,-0.12732255,0.06295205,-0.09546261,0.022519737,-0.9931852,0.016670987,0.11572334,-0.40123004,0.033696413
0.32801774,0.06684544,-0.12975368,0.93332744,0.014018862,0.03139989,-0.12708107,0.06372644,-0.09634263,0.022597194,-0.9930491,0.01644878,0.11585781,-0.40169662
0.033736493,0.3283791,0.0669146,-0.12990168,0.9331748,0.014658624,0.031897012,-0.12667112,0.06450981,-0.096737854,0.023274962,-0.9929444,4.939735e-5,0.11597561
-0.40210533,0.0337716,0.3286956,0.066975184,-0.1300313,0.933041,0.014187997,0.031081703,-0.12602375,0.06372218,-0.096397564,0.022935573,-0.99303627,0.0001628846
0.11608777,-0.40249446,0.033805035,0.32899693,0.06703286,-0.13015474,0.93291336,0.014213521,0.030742921,-0.1250245,0.06370284,-0.0963916,0.023005208,-0.9930365
0.016683385,0.11620283,-0.40289366,0.03383934,0.329306,0.06709202,-0.13028136,0.9327824,0.014240069,0.030238781,-0.12425177,0.063489616,-0.096307136,0.023075921
-0.99305665,0.016547963,0.06071978,0.4535682,-0.102385744,0.44171476,0.029750824,-0.078862906,0.8931874,0.01433981,0.030039333,-0.12450668,0.062833495,-0.09658669
0.023670219,-0.99305725,1.1250377e-5,0.08522426,0.4306153,-0.17734455,0.37922797,0.0087641375,-0.0960292,0.9202651,0.014994731,0.030647041,-0.12514067,0.06322636
-0.096023984,0.023650292,-0.99308735,1.5065074e-5,0.09437097,0.42262325,-0.2247491,0.31633767,-0.006820999,-0.10643005,0.9426328,0.014816178,0.030148316,-0.12589559
0.0639095,-0.096052304,0.023944562,-0.9930339,0.00011138618,0.063368104,0.42028546,-0.08595863,0.49345437,0.036933094,-0.069259524,0.8662228,0.014706632,0.029358275
-0.12561828,0.06329646,-0.09581283,0.024219073,-0.9930896,0.016553685,0.07540867,0.4530834,-0.13974449,0.4166184,0.019235807,-0.09059224,0.90435183,0.014366426
0.029125195,-0.12603489,0.063478306,-0.09624471,0.024345342,-0.9930332,0.016620442,0.08816883,0.42315814,-0.19929458,0.34791312,0.001869021,-0.102885425,0.9318624
0.014595509,0.029400732,-0.12605418,0.06409352,-0.09585883,0.024008313,-0.99303913,8.1822276e-5,0.074983515,0.43201086,-0.14948057,0.46601674,0.027422657,-0.07906176
0.88080966,0.014983846,0.02949808,-0.12595633,0.06412642,-0.09526788,0.023896141,-0.99309665,1.6018748e-5,0.058462728,0.44314268,-0.08167609,0.46767598,0.03593528
-0.07461977,0.88001126,0.014452279,0.029596254,-0.12623006,0.06391021,-0.095320225,0.024024947,-0.99310243,0.00094012916,0.08003557,0.43520492,-0.16269042,0.39614877
0.015759936,-0.09539255,0.91308165,0.014761189,0.029384214,-0.12606758,0.061769065,-0.09583911,0.024972333,-0.9931646,0.015663907,0.09641088,0.4223584,-0.22079414
0.32234406,-0.0048640785,-0.109829,0.94021714,0.014527766,0.029559918,-0.12560187,0.061242156,-0.09657187,0.025072848,-0.9931237,7.991493e-5,0.08141458,0.4394773
-0.16348113,0.49467131,0.041726552,-0.06845163,0.8653748,0.015949218,0.02895213,-0.12540486,0.057937413,-0.09848444,0.026211064,-0.9931048,3.6999583e-5,0.08101687
0.43994722,-0.16180325,0.49775186,0.04257021,-0.067689724,0.8636256,0.01706321,0.025512718,-0.12197971,0.03608785,-0.10646849,0.03293865,-0.99311495,0.016498372
0.08101609,0.439948,-0.1617999,0.49775726,0.04257171,-0.06768837,0.8636224,0.01886099,0.022973891,-0.11924365,0.020550603,-0.107700534,0.035806965,-0.9933258
0.0063503236,0.08101536,0.43994874,-0.16179685,0.4977622,0.042573065,-0.06768717,0.8636196,0.019343136,0.020942952,-0.11707799,0.006307345,-0.10902646,0.037018973
-0.9933292,0.016602322,0.08101466,0.4399495,-0.16179384,0.49776724,0.042574417,-0.06768596,0.8636167,0.019034246,0.01878563,-0.11512147,-0.0032091488,-0.10977354
0.03532543,-0.9933235,4.272163e-5,0.08101404,0.43995023,-0.16179119,0.49777147,0.042575598,-0.06768489,0.8636143,0.019484224,0.019364258,-0.11537759,0.0020294103
-0.10923446,0.033921417,-0.993435,5.607307e-5,0.081013426,0.43995094,-0.16178869,0.49777552,0.04257672,-0.06768388,0.86361206,0.018271301,0.01966932,-0.11532735
0.0030364401,-0.10768891,0.032102212,-0.9936616,0.00020103157,0.08101288,0.43995166,-0.16178632,0.4977794,0.042577792,-0.0676829,0.8636098,0.018618103,0.020215772
-0.11650823,0.0059870877,-0.10770751,0.0316884,-0.9936595,0.016588017,0.0810123,0.43995243,-0.16178386,0.49778336,0.042578895,-0.06768193,0.8636075,0.018194165
0.02040124,-0.11739025,0.008841753,-0.10772366,0.031716548,-0.99363554,6.656349e-5,0.081011765,0.43995315,-0.16178171,0.49778697,0.04257986,-0.067681044,0.86360544
0.018269213,0.020655682,-0.11674114,0.008455741,-0.107892156,0.03197456,-0.99361235,7.896125e-5,0.0810113,0.43995386,-0.16177967,0.49779037,0.042580787,-0.06768026
0.86360353,0.018282626,0.020526156,-0.11631977,0.00796695,-0.10773298,0.032322653,-0.99362236,3.5092235e-5,0.081010856,0.43995443,-0.1617777,0.4977936,0.042581663
-0.06767947,0.8636017,0.018036338,0.020940077,-0.11649884,0.009771973,-0.107405,0.032172665,-0.9936466,9.343028e-6,0.08101041,0.4399548,-0.16177587,0.4977965
0.042582486,-0.06767873,0.8636001,0.018358532,0.021026574,-0.11599511,0.010564376,-0.107247956,0.03261789,-0.99364096,0.00023917854,0.08100996,0.43995515,-0.16177408
0.49779925,0.042583264,-0.067678005,0.8635984,0.017914703,0.021366935,-0.11637165,0.0115304,-0.105971254,0.03237526,-0.9937751,9.422004e-5,0.08100958,0.4399555
-0.16177242,0.49780205,0.042584013,-0.06767731,0.8635969,0.018301709,0.021744927,-0.11637877,0.011940357,-0.10615687,0.031193733,-0.9937883,2.8416514e-5,0.081009224
0.43995586,-0.1617708,0.49780458,0.04258473,-0.067676686,0.8635955,0.01754604,0.022052625,-0.11709983,0.014155758,-0.10845423,0.02695119,-0.99363524,4.4628978e-5
0.08100887,0.43995622,-0.1617693,0.49780706,0.042585403,-0.06767606,0.863594,0.016693162,0.020369612,-0.12035698,0.010960723,-0.10908286,0.019077223,-0.99378914
0.00026778877,0.08100851,0.43995658,-0.16176787,0.4978095,0.042586047,-0.06767547,0.8635926,0.01744604,0.019611504,-0.123325944,0.005329315,-0.10780676,0.017404415
-0.99400526,0.001204297,0.08100815,0.43995693,-0.16176644,0.49781173,0.042586677,-0.06767496,0.8635914,0.017806893,0.020226369,-0.124553114,0.009354324,-0.109884456
0.019442894,-0.9937102,0.016778752,0.10139358,-0.3489424,0.012541982,0.18554436,0.0017169483,-0.3019171,0.9351024,0.01724553,0.020347083,-0.124718904,0.011076624
-0.10862218,0.01827047,-0.9938535,0.0165575,0.10184505,-0.38028112,0.016856933,0.17123069,-0.0013542805,-0.31071356,0.9349521,0.018055523,0.020511432,-0.12425252
0.013927579,-0.10759392,0.020953469,-0.9938765,0.001004979,0.10307793,-0.38285428,0.012217176,0.17489737,-0.0014963202,-0.3128692,0.9335532,0.018909575,0.020600963
-0.12309182,0.014810927,-0.10797005,0.022008795,-0.99380016,7.133186e-5,0.10511516,-0.3834138,0.008490668,0.17944928,0.00021310734,-0.3104351,0.93350315,0.018646179
0.02094518,-0.12148627,0.014037587,-0.10771566,0.020556249,-0.99387014,0.015888974,0.107315764,-0.38012546,0.004506984,0.18543759,0.008166871,-0.2933497,0.93781245
0.019547693,0.02201425,-0.121435285,0.014997627,-0.1079608,0.020414025,-0.9938324,0.0017879456,0.107352525,-0.3799379,0.0041505992,0.18600425,0.008536734,-0.29212028
0.93808067,0.019554244,0.021850511,-0.12150641,0.015805498,-0.108374715,0.021858735,-0.99374413,0.014715955,0.10749046,-0.37718004,0.0010531187,0.19112505,0.011401577
