c_pos_x,c_pos_y,c_pos_z,c_rot_x,c_rot_y,c_rot_z,c_rot_w,h_pos_x,h_pos_y,h_pos_z,h_rot_x,h_rot_y,h_rot_z,h_rot_w
3.839759,3.639759,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,-0.0,-0.0
-0.0,1.0,0.22697882,-0.55069226,-0.23927882,0.29496524,0.2257208,0.34198722,-0.14210212,0.901056,-0.659904,0.31316692,0.19156218,-0.070623174
-0.2888284,0.025065467,-0.95444345,0.0015123338,-0.54177135,-0.23801406,0.326051,0.27471375,0.31258628,-0.14448407,0.8977453,-0.6583248,0.3124228,0.19354232
-0.07196332,-0.29149798,0.025309216,-0.9535249,0.00073079765,-0.5421829,-0.23866092,0.32536823,0.27385736,0.31366524,-0.14398481,0.8977108,-0.6563161,0.31193632
0.19298103,-0.07166267,-0.2959885,0.029081648,-0.95205545,0.014842793,-0.5422736,-0.23877983,0.32514453,0.2736423,0.31403667,-0.14395922,0.8976506,-0.65747917
0.3114694,0.19274324,-0.072545834,-0.29475904,0.029345598,-0.9523619,0.0014842004,-0.54319715,-0.24017094,0.32405207,0.27223587,0.31647167,-0.1440768,0.8972041
-0.6588288,0.3123995,0.19104148,-0.07047768,-0.29537216,0.028620305,-0.9523493,0.016859338,-0.54390466,-0.24114826,0.3227169,0.27170107,0.31772116,-0.14446577
0.89686203,-0.6590119,0.31606779,0.19096927,-0.053547643,-0.29721236,0.02462257,-0.9529907,0.016559407,-0.54399985,-0.24124494,0.3225246,0.2717022,0.31785354
-0.14455707,0.8968001,-0.6593752,0.31828696,0.18913363,-0.041335676,-0.29595557,0.02135017,-0.954068,0.016730115,-0.54411334,-0.24133147,0.32236767,0.27175525
0.31794024,-0.14467154,0.8967348,-0.6571635,0.32069898,0.18556854,-0.023510346,-0.2966967,0.01587971,-0.95455027,0.016562745,-0.5442845,-0.24158348,0.32102978
0.2721779,0.31824514,-0.14552781,0.8963598,-0.6554293,0.32112288,0.18265758,-0.01674698,-0.2993745,0.016328307,-0.95384896,0.016834542,-0.54410625,-0.24171904
0.3206023,0.27225128,0.31835485,-0.14588052,0.89624125,-0.65570056,0.32160288,0.1811143,-0.012747908,-0.2988435,0.017179318,-0.9540624,0.014931485,-0.54398555
-0.24187371,0.3201503,0.2724012,0.31837153,-0.14633624,0.8961154,-0.6571964,0.3232339,0.17985147,-0.010069351,-0.30021998,0.016290057,-0.9536777,4.081428e-5
-0.54205626,-0.24244669,0.31411123,0.27311674,0.31887093,-0.14981136,0.89514536,-0.6549804,0.32212758,0.18002886,-0.018620491,-0.30245867,0.019374713,-0.95278364
0.017042443,-0.5415406,-0.24254538,0.31240523,0.27256396,0.31949082,-0.14992563,0.89507365,-0.65332645,0.3231858,0.17958231,-0.019689823,-0.3021795,0.020028371
-0.9528372,0.016406342,-0.54118395,-0.24166521,0.3106815,0.27082235,0.32026187,-0.14913596,0.8954586,-0.65073574,0.3232857,0.17523545,-0.016236428,-0.30244064
0.020523584,-0.9528089,0.016703412,-0.54039365,-0.23737504,0.30795234,0.26307094,0.32179806,-0.1407802,0.8985659,-0.65331566,0.32365054,0.17009215,-0.013701038
-0.3032556,0.020798402,-0.9525838,0.016479775,-0.5454829,-0.23034498,0.303797,0.23852085,0.33115163,-0.10716665,0.9066211,-0.65508384,0.32423908,0.16592202
-0.010581501,-0.30242985,0.023112811,-0.9528327,9.803474e-5,-0.547478,-0.22748901,0.29782516,0.2157104,0.34908634,-0.09353303,0.907116,-0.6551055,0.3244869
0.1628241,-0.008187232,-0.30274767,0.025217785,-0.9527019,2.6673079e-6,-0.54810345,-0.22925304,0.29775286,0.21160549,0.35075668,-0.09582632,0.90719914,-0.6568688
0.32527325,0.1638065,-0.0076900604,-0.30163068,0.024187174,-0.953087,0.016698644,-0.5490724,-0.23342162,0.29894808,0.20824695,0.34571302,-0.104008205,0.90900934
-0.6561254,0.32386237,0.16397503,-0.010404989,-0.30013496,0.02335147,-0.95355415,0.017340466,-0.5486518,-0.23463722,0.29955274,0.20963153,0.34290522,-0.1075364
0.9093441,-0.6533658,0.32420683,0.16386834,-0.008904657,-0.29971668,0.022845924,-0.9537131,0.000715062,-0.54734045,-0.23552284,0.2993459,0.21082577,0.34191197
-0.11023545,0.9091187,-0.65122247,0.3236063,0.165593,-0.012273124,-0.29967368,0.023388201,-0.95367616,0.015465543,-0.5470184,-0.23564096,0.29926735,0.21091616
0.3418396,-0.11053262,0.90908897,-0.6504899,0.3232357,0.16540405,-0.013382561,-0.29849395,0.023448845,-0.95402956,0.016365811,-0.5467576,-0.2356498,0.2992205
0.21085596,0.3418832,-0.11051941,0.9090881,-0.6509129,0.32473475,0.16425121,-0.011383753,-0.29405266,0.021798529,-0.9554728,0.00012855232,-0.5463659,-0.23562305
0.2991939,0.21034315,0.3419398,-0.10992784,0.9092573,-0.65076864,0.32499635,0.16564879,-0.014225248,-0.2921965,0.025512425,-0.9559121,0.016739652,-0.5463929
-0.23560517,0.29919738,0.2102221,0.34183794,-0.109706596,0.90935034,-0.6510008,0.32362008,0.1652649,-0.01400194,-0.29361978,0.026486507,-0.9554527,0.016472623
-0.5463943,-0.23559023,0.29919377,0.2101342,0.34168848,-0.10948636,0.90945333,-0.6534753,0.32303792,0.1665718,-0.0146430945,-0.29354024,0.025683753,-0.95548946
0.0001552552,-0.54641986,-0.23574068,0.29974416,0.20994298,0.34067166,-0.10838417,0.9100108,-0.65626144,0.32357568,0.16905797,-0.0132081155,-0.28944752,0.02237283
-0.95684123,2.3648143e-5,-0.546772,-0.23603895,0.30072722,0.21048088,0.33920062,-0.10754292,0.9105357,-0.65566313,0.3234445,0.17095941,-0.016058207,-0.28783295
0.022401031,-0.9572839,0.016634747,-0.546861,-0.23613217,0.30102998,0.2107094,0.33878347,-0.10734584,0.9106614,-0.6581477,0.32405034,0.17372736,-0.016202124
-0.28394166,0.01782921,-0.9585389,0.016781613,-0.5469225,-0.23615225,0.3012824,0.21095252,0.338471,-0.10723044,0.9107349,-0.6586258,0.3228339,0.17627734
-0.01768127,-0.2861923,0.016873358,-0.95786047,0.016540334,-0.54695886,-0.2361923,0.3017055,0.21179953,0.33771673,-0.10694898,0.9108514,-0.6587255,0.32203743
0.17800398,-0.019720431,-0.2887006,0.019219501,-0.95702344,4.5582652e-5,-0.5470035,-0.2362178,0.30187473,0.21215288,0.33756742,-0.10688601,0.9108319,-0.6596345
0.32230654,0.17827359,-0.019126642,-0.2854281,0.018811468,-0.9580246,0.016545102,-0.5488143,-0.23631845,0.30470195,0.21595025,0.33802974,-0.10605699,0.9098645
-0.66082954,0.3231172,0.17778349,-0.018669141,-0.28397802,0.017483145,-0.95848966,8.945167e-5,-0.5489138,-0.23631822,0.30484188,0.21615322,0.33809555,-0.106015354
