c_pos_x,c_pos_y,c_pos_z,c_rot_x,c_rot_y,c_rot_z,c_rot_w,h_pos_x,h_pos_y,h_pos_z,h_rot_x,h_rot_y,h_rot_z,h_rot_w
3.829122,3.629122,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,-0.0,-0.0
-0.0,1.0,0.23964243,0.014180547,-0.32794735,0.30846918,0.09833283,-0.030918447,-0.026654566,0.994316,-0.06820282,-0.032556746,0.16328114,-0.16317067
0.029069822,0.003610167,-0.9861629,0.016459271,-0.0014446884,-0.39292613,0.3433832,0.06597853,-0.038200084,0.062131666,0.99515194,-0.069561325,-0.02280584,0.16292281
-0.11156079,0.019597799,0.003320254,-0.9935588,0.01670675,-0.005745495,-0.36807573,0.33663517,0.1059637,-0.0145479385,0.0021057178,0.9942614,-0.07046772,-0.009022824
0.16024652,-0.029156597,0.004528606,0.0012818979,-0.9995638,3.747642e-5,-0.015476668,-0.35684416,0.32915846,0.08257125,-0.024206955,0.0091638025,0.996249,-0.071837544
-0.010522056,0.16039091,-0.036846835,0.0096700275,-0.0022650317,-0.9992716,0.016442105,-0.017055456,-0.35542437,0.32766703,0.07514367,-0.020803468,0.015511606,0.99683505
-0.073837504,-0.012379799,0.16078281,-0.046530668,0.014916457,-0.0035063624,-0.9987994,0.0002425164,-0.029529355,-0.3580677,0.3185562,0.066807725,-0.025884377,-0.00029868836
0.99743,-0.07383217,-0.013252417,0.1612513,-0.050572764,0.014870576,-0.0031511222,-0.9986047,0.016651914,-0.030834729,-0.35739172,0.3163117,0.058709517,-0.039609943
0.0020853463,0.9974868,-0.07384533,-0.015488571,0.16201584,-0.061017156,0.013773487,-0.0023039838,-0.99803907,0.016577527,-0.029513165,-0.35724255,0.3168307,0.055714328
-0.035935037,0.0017550343,0.9977984,-0.0729907,-0.016080026,0.16220452,-0.06621566,0.012950819,-0.0012952178,-0.9977205,0.01646547,-0.03201263,-0.3581201,0.3138155
0.054871384,-0.033302046,0.0011251562,0.9979373,-0.0718168,-0.016864017,0.16301385,-0.07014757,0.0133569,-0.0016808512,-0.9974459,0.00028257072,-0.032724377,-0.3585527
0.31308806,0.05549456,-0.034014788,0.0013078977,0.99787855,-0.07152885,-0.017114628,0.16274005,-0.07363808,0.013586363,-0.0015228718,-0.99719137,5.8457255e-5,-0.032774422
-0.35862043,0.31307915,0.055685285,-0.03415857,0.0013252035,0.99786305,-0.07205476,-0.019996703,0.16339429,-0.09078941,0.016430883,-0.0021986014,-0.9957321,0.01645784
-0.034973983,-0.36404756,0.3133865,0.07101327,-0.03758437,0.005507768,0.99675184,-0.07157716,-0.026582668,0.16348109,-0.13092516,0.020677112,-0.0013956124,-0.99117565
7.133186e-5,-0.034998167,-0.36421022,0.31335557,0.07162839,-0.037707247,0.0056971116,0.99670213,-0.070730984,-0.031654537,0.16396505,-0.15941875,0.023263276,-0.002641697
-0.98693347,0.016547486,-0.034765087,-0.366404,0.31374663,0.07791258,-0.038583737,0.00734688,0.9961862,-0.070961855,-0.031899277,0.16587381,-0.16199297,0.02337653
-0.003016077,-0.9865104,0.016627118,-0.034697562,-0.36665955,0.31403366,0.0786853,-0.038600203,0.007514931,0.9961236,-0.07230755,-0.03241367,0.16866322,-0.1694349
0.024391882,-0.0036453635,-0.9852328,0.00011472404,-0.035615746,-0.3749868,0.3221628,0.10858382,-0.027237495,0.021751288,0.993476,-0.07339087,-0.034948718,0.17314532
-0.18275833,0.026593909,-0.0045469413,-0.9827876,0.016608998,-0.03569103,-0.37858862,0.32487655,0.12432358,-0.020130685,0.029379953,0.99160236,-0.073087946,-0.03506958
