c_pos_x,c_pos_y,c_pos_z,c_rot_x,c_rot_y,c_rot_z,c_rot_w,h_pos_x,h_pos_y,h_pos_z,h_rot_x,h_rot_y,h_rot_z,h_rot_w
3.8228607,3.6228607,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,-0.0,-0.0
-0.0,1.0,0.014162347,0.103382,-0.41616622,1.3121053,0.25083357,-0.06911394,-0.3477794,0.9007526,0.066013485,-0.020425558,1.0306616,0.04218734
0.0019263333,0.0029167903,-0.99910367,0.0011451691,0.10761185,-0.41678405,1.3140486,0.25255746,-0.06562661,-0.35651535,0.8971091,0.0683139,-0.021207165,1.032943
0.037193775,-0.009219864,0.0034224924,-0.9992597,0.0003312081,0.11102882,-0.41880378,1.3160346,0.25158864,-0.060609326,-0.36270002,0.89525324,0.0686293,-0.02051714
1.0337255,0.03694989,-0.0037396837,0.0053349226,-0.9992959,0.00027303398,0.108391754,-0.41973555,1.3194807,0.25350174,-0.06022122,-0.36873144,0.892271,0.06876679
-0.019274812,1.0325395,0.041018154,0.017957365,0.0066817417,-0.99897474,0.014845654,0.095375076,-0.41750026,1.3227711,0.2627331,-0.0775679,-0.375841,0.88526726
0.05849108,-0.01061345,1.0254278,0.07460628,0.11055043,0.017398924,-0.9909136,0.0012257546,0.06874387,-0.42114085,1.3209822,0.28358272,-0.11769377,-0.3730401
0.8755399,0.06074734,-0.010877052,1.0205367,0.0894572,0.15454662,0.03024922,-0.98346215,0.016937062,0.0480655,-0.4193041,1.3185575,0.29379526,-0.1498601
-0.36868218,0.8690798,0.07378326,-0.009567065,1.0196111,0.097307235,0.15838948,0.03781733,-0.98184216,7.228553e-5,0.05007034,-0.41884312,1.3206844,0.29394066
-0.15858857,-0.3680603,0.8677443,0.08131485,-0.009791567,1.0227492,0.10121247,0.15060712,0.042517778,-0.9824794,0.016737744,0.06462035,-0.42365676,1.3277255
0.29391763,-0.15515622,-0.3741497,0.8657661,0.0878233,-0.00879843,1.0276024,0.10404281,0.13575886,0.043025162,-0.9843239,0.015445992,0.079228014,-0.42617664
1.3320713,0.29232043,-0.14227039,-0.379901,0.8660157,0.08761695,-0.007947048,1.0303478,0.105778456,0.1255213,0.041198097,-0.98557496,0.00081948936,0.083881125
-0.4254971,1.3340087,0.29046723,-0.13643304,-0.38145676,0.86689425,0.085449316,-0.006302177,1.0312479,0.10884306,0.121496536,0.040264003,-0.9857843,0.0005810708
0.08325064,-0.42358932,1.3346653,0.28860158,-0.13406366,-0.3806937,0.8682215,0.07903466,-0.00041725067,1.0257345,0.13715757,0.13791618,0.0443242,-0.9798991
0.016397282,0.071114585,-0.42223117,1.3351343,0.2874221,-0.13178778,-0.37612414,0.87094843,0.067214325,0.00043135532,1.018429,0.1498864,0.18585421,0.04296316
-0.97012705,0.000255391,0.051528238,-0.42370185,1.3312455,0.29528934,-0.14825869,-0.36565122,0.87012804,0.0651886,0.0005735257,1.017128,0.14696527,0.17360552
0.038787205,-0.9730149,0.015208527,0.04002987,-0.42209873,1.3261223,0.30085754,-0.16153722,-0.35616094,0.869793,0.068429664,-0.0012237853,1.0152647,0.13896365
0.1478953,0.03448084,-0.9785843,0.00096587837,0.040550884,-0.42056587,1.324055,0.30141777,-0.16530895,-0.35362703,0.86992425,0.07470074,-0.0034376534,1.0130129
0.12640046,0.12292261,0.035963688,-0.9836766,0.015656754,0.05254434,-0.41936246,1.3211615,0.2965675,-0.16245677,-0.35406512,0.8719481,0.0791106,-0.008229379
1.0112197,0.110762104,0.08293128,0.033761438,-0.9898052,0.0008652657,0.06732922,-0.4198274,1.3192649,0.2883432,-0.1474396,-0.3595115,0.8751407,0.089653894
-0.01204975,1.0080657,0.101518564,0.011261581,0.028789833,-0.99435323,0.016006276,0.10733664,-0.42366165,1.3142197,0.27094486,-0.09507205,-0.369297,0.88383824
0.107581496,-0.013676703,1.0055032,0.08933513,-0.11650928,0.016878676,-0.9890197,0.0010822266,0.1803925,-0.4248519,1.2980852,0.23382059,-5.7911584e-5,-0.3955376
0.88818806,0.11609413,-0.012649171,1.0010781,0.08629738,-0.19195615,0.0058409637,-0.97758454,0.016933247,0.2247055,-0.42702118,1.280154,0.215324,0.057285324
-0.40919018,0.8848262,0.11997032,-0.010078778,1.0012747,0.08064823,-0.21929944,-0.00383406,-0.97231114,0.016236112,0.21523373,-0.4300119,1.2813399,0.2271191
0.05204182,-0.40636712,0.88350123,0.095626086,-0.0028123856,1.0064058,0.107493915,-0.09005692,-0.007513215,-0.99009013,0.015464589,0.12843844,-0.42924458,1.3057641
0.2787199,-0.047691673,-0.3762814,0.88229984,0.05284426,0.0032362556,1.0091953,0.13563529,0.0635715,0.013489923,-0.9886252,0.0005977601,0.04266117,-0.41665256
1.3230888,0.29429218,-0.12290055,-0.33951616,0.8848821,0.015506903,0.012488268,1.0242121,0.14205118,0.09881241,0.02127558,-0.98468524,0.016009137,-0.021450426
-0.4059093,1.3306953,0.31318524,-0.16659705,-0.33094892,0.87443316,-0.015264723,0.015293686,1.0390165,0.13516165,0.121114366,0.027206535,-0.983017,2.3648143e-5
-0.047451943,-0.41754776,1.3317176,0.32198536,-0.17057157,-0.33234203,0.8699308,-0.031532764,0.010824033,1.0538831,0.12180452,0.107795686,0.031348936,-0.9861851
0.016688153,-0.05178792,-0.41167402,1.3352748,0.31409165,-0.17491828,-0.33892357,0.8694141,-0.040936813,0.008556781,1.0609112,0.10975144,0.1459154,0.018696804
-0.9830126,1.2204051e-5,-0.06508566,-0.3518341,1.3193016,0.16796024,-0.2235901,-0.2403152,0.92954046,-0.03567326,0.013068996,1.0734978,0.10121261,0.16113938
0.015768783,-0.9816015,0.007268712,-0.04428043,-0.29762173,1.2778112,-0.11003006,-0.15492879,-0.15137322,0.9700395,-0.03002647,0.009853829,1.0823958,0.08575379
0.17261128,0.01268026,-0.98116815,0.016574666,-0.032918666,-0.2959999,1.2884061,-0.11908906,-0.12878256,-0.13914163,0.974614,-0.024785459,0.006045606,1.0800501
0.07956712,0.18214308,0.015693936,-0.9799218,0.01670055,-0.039829317,-0.3018948,1.2903746,-0.09367076,-0.1505123,-0.12326881,0.9764101,-0.019232728,0.005535098
