c_pos_x,c_pos_y,c_pos_z,c_rot_x,c_rot_y,c_rot_z,c_rot_w,h_pos_x,h_pos_y,h_pos_z,h_rot_x,h_rot_y,h_rot_z,h_rot_w
3.8298697,3.6298697,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,-0.0,-0.0
-0.0,1.0,0.011256978,0.01734106,-0.41240498,0.05006347,0.071702346,-0.15586929,-0.061329216,0.98326105,0.0326515,-0.025835609,-0.06756361,0.15094008
0.12072311,0.0035366982,-0.9811374,0.01526241,0.017208394,-0.40454763,0.04961825,0.07283822,-0.15908831,-0.06276243,0.98257136,0.026518421,-0.026599571,-0.066986986
0.1475962,0.16485007,0.0105679035,-0.9751554,3.8906932e-5,0.015116816,-0.39726323,0.048187472,0.07544533,-0.16229346,-0.06499329,0.981705,0.028099218,-0.021129396
-0.072146535,0.18757091,0.15783359,0.0129296845,-0.9694011,0.00060014427,0.01283718,-0.39499298,0.047042172,0.076134525,-0.16498104,-0.06507331,0.9811984,0.030815303
-0.015568376,-0.081967756,0.2443148,0.1427528,0.012043342,-0.95905524,0.0007069558,0.01262204,-0.39448747,0.046804365,0.076266244,-0.16537899,-0.06501798,0.9811248
0.03212531,-0.014218757,-0.08842453,0.25745526,0.14111648,0.012676986,-0.95584637,0.00025586784,0.011942427,-0.39256752,0.04452949,0.076280184,-0.16556443,-0.0649241
0.9810987,0.032221667,-0.021175064,-0.08725222,0.1978659,0.14449492,0.015895123,-0.9693904,0.016995236,0.009210371,-0.38987094,0.038881898,0.07285152,-0.16598509
-0.06456001,0.9813122,0.029904822,-0.02962616,-0.08684625,0.13703437,0.14139281,0.004758715,-0.98041165,0.015112683,0.007240887,-0.3921796,0.035048503,0.06984376
-0.16697638,-0.06420711,0.9813859,0.028198993,-0.030626113,-0.08855047,0.12382251,0.1451219,0.009171919,-0.98159236,0.0014460534,0.00497959,-0.40596706,0.03487859
0.06525634,-0.16732931,-0.061641827,0.98180586,0.028609414,-0.028215706,-0.09302079,0.1456708,0.14262237,0.013799748,-0.9789017,0.0008266419,0.0042598145,-0.4057336
0.033086292,0.06567795,-0.16714725,-0.061756704,0.9818016,0.028663253,-0.02511665,-0.09874603,0.17282374,0.14340441,0.017894363,-0.97429305,0.016089723,0.0027781613
-0.40305817,0.028311785,0.06747546,-0.16765183,-0.061912403,0.98158383,0.027381942,-0.026815638,-0.09901804,0.16786607,0.14456944,0.017221278,-0.97499955,0.00058583915
0.0025486862,-0.39955297,0.024256118,0.06776004,-0.16937254,-0.061558153,0.98129106,0.024635563,-0.034704205,-0.09629285,0.113421924,0.13886145,0.014006239,-0.9836955
0.015392587,0.0019285334,-0.408777,0.023974784,0.066373125,-0.17184542,-0.05947036,0.98108464,0.023512362,-0.03863269,-0.09174578,0.08268412,0.12804723,0.0059887366
-0.9882972,0.0006030053,0.00058298477,-0.4155543,0.026067868,0.06623248,-0.1719273,-0.05783475,0.98117757,0.0213766,-0.03787829,-0.08946182,0.078987084,0.13011678
0.0051941727,-0.9883338,0.01600866,0.0007508891,-0.4158372,0.026880898,0.06608537,-0.17182064,-0.057543486,0.9812233,0.02337021,-0.036799587,-0.086844176,0.084700294
0.13023345,0.0050246413,-0.9878461,0.001292035,0.0020357438,-0.41582426,0.028845739,0.06583661,-0.17139147,-0.057166696,0.98133713,0.027354201,-0.03799337,-0.08435325
0.08183939,0.117462486,0.006469676,-0.98967826,0.016659066,0.0022757659,-0.41572124,0.02902344,0.06579797,-0.17129983,-0.057142343,0.9813571,0.034558803,-0.042434104
-0.08064505,0.048854962,0.085675724,0.00121743,-0.9951238,8.992851e-5,0.0050674924,-0.41412398,0.029480958,0.06510801,-0.16981341,-0.056831673,0.98167944,0.037343815
-0.044018626,-0.07925776,0.039269764,0.0844613,0.0048512733,-0.9956408,6.894767e-5,0.0053333063,-0.41403142,0.029308373,0.065012,-0.16955647,-0.056775503,0.9817335
0.03647977,-0.041302666,-0.0817972,0.05255476,0.08960969,0.007821022,-0.9945587,0.00046901405,0.006896639,-0.4110393,0.029542537,0.062998965,-0.16750763,-0.0566311
0.98222464,0.027550267,-0.024700485,-0.09168952,0.1146178,0.14500111,0.019581331,-0.98257524,0.015021607,0.008150222,-0.40022,0.03825112,0.05387039,-0.16522543
-0.054737784,0.9832611,0.02104259,-0.009089204,-0.102491334,0.17404424,0.1559746,0.01685866,-0.97216064,0.00082950294,0.02052431,-0.3846506,0.0523131,0.04766956
-0.14871421,-0.047027998,0.9866104,0.011773221,0.001383577,-0.105840184,0.18111342,0.16280615,0.011006176,-0.9698304,0.016387746,0.043399535,-0.3728462,0.067753494
0.05623828,-0.11199086,-0.048631035,0.990924,0.0048709493,0.0068153455,-0.10864857,0.1669607,0.16852151,0.008210742,-0.9714202,0.0004594773,0.05101442,-0.35898024
0.07052677,0.047664683,-0.09278189,-0.045563575,0.99350065,-0.0011397637,0.010261291,-0.11500385,0.16403696,0.16831732,0.0043662298,-0.9719784,4.939735e-5,0.049490344
-0.36398363,0.07191005,0.042987153,-0.091585785,-0.042233367,0.99397206,-0.006970478,0.011580233,-0.12257702,0.17322391,0.17015587,-0.007344841,-0.9700446,0.015873715
0.047186587,-0.3699929,0.07200266,0.04303984,-0.095567495,-0.03882858,0.99373376,-0.010300837,0.010917639,-0.1253469,0.17155586,0.18187952,-0.01291319,-0.9681538
0.016637608,0.054306593,-0.37516508,0.07420199,0.05107064,-0.100421436,-0.04838433,0.9924547,-0.010256024,0.006341335,-0.12091863,0.15052797,0.18265527,-0.015529107
-0.9714614,0.016734883,0.062422205,-0.3783001,0.077782854,0.05111712,-0.094034165,-0.051157143,0.9929389,-0.010879593,0.0028089713,-0.11099951,0.13045669,0.17971951
-0.020163076,-0.97482073,0.016523167,0.06561337,-0.38573483,0.07788771,0.05703696,-0.09126833,-0.05042018,0.99291223,-0.008387027,0.00093744183,-0.10728833,0.117055565
0.16247785,-0.014418828,-0.9796382,0.016641423,0.06549076,-0.3787965,0.076019235,0.050307184,-0.088925935,-0.04830898,0.9935933,-0.0056355894,-0.009591455,-0.098860376
0.044401877,0.15594047,-0.005887369,-0.9867504,0.006639287,0.07561969,-0.36580312,0.07551959,0.025904251,-0.06845224,-0.05191421,0.995966,-0.004966125,-0.044312302
-0.07813811,-0.13229075,0.128332,0.003197531,-0.9828631,0.016396329,0.07676225,-0.36514834,0.074059896,0.015306457,-0.05928506,-0.05466465,0.9966257,-0.0069730226
-0.05789292,-0.06364167,-0.18623058,0.10972327,0.0028156545,-0.976356,0.016704366,0.07197839,-0.37968764,0.07378668,0.025746096,-0.061538197,-0.05727322,0.9961275
-0.008604273,-0.06752452,-0.053615138,-0.21144117,0.111898094,0.002532668,-0.9709609,0.016462132,0.075735964,-0.39565876,0.0684943,0.04718028,-0.06059662,-0.059977792
0.99524105,-0.009675138,-0.077386096,-0.043706976,-0.23423512,0.1249123,0.0018421334,-0.96412003,0.00010757148,0.07736343,-0.40480193,0.06643494,0.062125452,-0.061561186
-0.059826106,0.9943699,-0.011427036,-0.073627196,-0.03814007,-0.21581127,0.14634514,-0.00076059997,-0.96540564,0.00010852516,0.07409522,-0.40741703,0.06587805,0.071415104
-0.06774445,-0.0601484,0.99332416,-0.011818994,-0.067222394,-0.04039586,-0.19450304,0.1747515,-0.0010358371,-0.96520954,0.016616628,0.071895696,-0.40835726,0.06561806
0.07662457,-0.07506307,-0.060279157,0.9924015,-0.005562024,-0.054684613,-0.046763666,-0.14163505,0.18233371,0.0050155018,-0.97296906,0.01641731,0.06700396,-0.40684077
0.07058971,0.08053158,-0.094089486,-0.067038834,0.99003416,0.014982944,-0.026228692,-0.051072277,-0.002181791,0.07012112,-0.012316431,-0.99746007,0.01623039,0.06633905
-0.40704945,0.07774473,0.083341844,-0.10115409,-0.06826698,0.9890206,0.017414426,-0.01161207,-0.05911646,0.0820003,0.046519358,-0.027588526,-0.9951637,8.3729625e-5
0.06324178,-0.40800568,0.08030319,0.0854623,-0.103271715,-0.07136794,0.98840165,0.013776751,-0.00022332836,-0.06843301,0.15934806,0.10108066,-0.01908074,-0.98184866
8.563697e-5,0.055722795,-0.40631735,0.08077481,0.08899394,-0.11230941,-0.078247525,0.98658204,0.0030216519,0.0016549847,-0.078327164,0.18810295,0.19867271,-0.0025711993
