LOGINMANAGER | STATE START | 08:28:53 | 3.84 | Introduction
LOGINMANAGER | TRACE | 08:28:53 | 3.84 | ToggleControllerRendering()
DOWNLOADUTILITY | DEBUG | 08:28:53 | 3.84 | Starting download of file $/documents/C2/login/All_Labs.json from url: https://cyberlearnar.cs.mtsu.edu/show_uploaded/testlabs001.json
DOWNLOADUTILITY | DEBUG | 08:28:53 | 3.84 | Inside download coroutine, URL: https://cyberlearnar.cs.mtsu.edu/show_uploaded/testlabs001.json, path: /documents/C2/login/All_Labs.json
LOGINMANAGER | TRACE | 08:28:53 | 3.84 | SetupIntroAnimation()
DOWNLOADUTILITY | DEBUG | 08:28:53 | 3.84 | Starting download of file $/documents/C2/login/pin_ids.csv from url: https://cyberlearnar.cs.mtsu.edu/show_uploaded/pin_ids.csv
DOWNLOADUTILITY | DEBUG | 08:28:53 | 3.84 | Inside download coroutine, URL: https://cyberlearnar.cs.mtsu.edu/show_uploaded/pin_ids.csv, path: /documents/C2/login/pin_ids.csv
LOGGER | CONNECT | 08:28:53 | 0 | Connect called at 10/06/2022 08:28:53
LOGGER | TRACE | 08:28:53 | 0 | Saving files to persistent data path: /documents/C2/Logs/10-06-2022_08-28.txt
LOGGER | TRACE | 08:28:53 | 0 | Sync with transform log 3.836046
DOWNLOADUTILITY | DEBUG | 08:28:54 | 0.13 | Successfully downloaded /documents/C2/login/All_Labs.json
LOGINMANAGER | TRACE | 08:28:54 | 0.13 | ParseLabs()
LOGINMANAGER | DEBUG | 08:28:54 | 0.13 | Finished parsing labs:Moon Lab, 
DOWNLOADUTILITY | DEBUG | 08:28:54 | 0.13 | Successfully downloaded /documents/C2/login/pin_ids.csv
AUTHENTICATE | TRACE | 08:28:54 | 0.13 | ParseCSV()
AUTHENTICATE | DEBUG | 08:29:02 | 0.13 | CSVs Parsed
LOGINMANAGER | STATE START | 08:29:10 | 8.69 | Placement
LOGINMANAGER | TRACE | 08:29:10 | 8.69 | ToggleControllerRendering()
LOGINMANAGER | TRACE | 08:29:54 | 52.57 | Place()
LOGINMANAGER | STATE START | 08:29:54 | 52.57 | Pin Entry
LOGINMANAGER | TRACE | 08:29:54 | 52.57 | ToggleControllerRendering()
LOGINMANAGER | TRACE | 08:30:20 | 78.28 | PinEntered()
LOGINMANAGER | STATE START | 08:30:20 | 78.28 | Authentication
AUTHENTICATE | DEBUG | 08:30:20 | 78.28 | Attempting to authenticate pin: 000159
AUTHENTICATE | DEBUG | 08:30:28 | 78.28 | Attempting to authenticate pin: 000159
AUTHENTICATE | DEBUG | 08:30:37 | 78.28 | Attempting to authenticate pin: 000159
LABLOGGER | INITIALIZE LOG | 08:30:45 | 78.28 | Log file for student: User_159,  M00000159.
LOGINMANAGER | DEBUG | 08:30:45 | 78.28 | Student authenticated: User 159, M00000159
LOGINMANAGER | STATE START | 08:30:45 | 78.28 | Lab Selection
LOGINMANAGER | TRACE | 08:30:45 | 78.28 | GenerateLabListUI()
LOGINMANAGER | TRACE | 08:30:51 | 84.44 | LabSelected()
LOGINMANAGER | DEBUG | 08:30:51 | 84.44 | Lab Selected: 1, Moon Lab
LOGINMANAGER | STATE START | 08:30:51 | 84.44 | Lab Initiation
DOWNLOADUTILITY | DEBUG | 08:30:51 | 84.44 | Starting download of file $/documents/C2/lab_resources/TestLab.zip from url: https://cyberlearnar.cs.mtsu.edu/show_uploaded/TestLab.zip
DOWNLOADUTILITY | DEBUG | 08:30:51 | 84.44 | Inside download coroutine, URL: https://cyberlearnar.cs.mtsu.edu/show_uploaded/TestLab.zip, path: /documents/C2/lab_resources/TestLab.zip
DOWNLOADUTILITY | DEBUG | 08:30:58 | 91.25 | Successfully downloaded /documents/C2/lab_resources/TestLab.zip
DOWNLOADUTILITY | TRACE | 08:30:58 | 91.25 | Starting to extract file: /documents/C2/lab_resources/TestLab.zip
DOWNLOADUTILITY | DEBUG | 08:30:58 | 91.25 | Number of entries to extract: 64
DOWNLOADUTILITY | DEBUG | 08:30:58 | 91.25 | Extracting file: basketball.wav
DOWNLOADUTILITY | DEBUG | 08:30:58 | 91.25 | Extracting file: bigearthmoon.wav
DOWNLOADUTILITY | DEBUG | 08:30:58 | 91.25 | Extracting file: Grab.wav
DOWNLOADUTILITY | DEBUG | 08:30:58 | 91.25 | Extracting file: introduction.wav
DOWNLOADUTILITY | DEBUG | 08:30:58 | 91.25 | Extracting file: labintro.wav
DOWNLOADUTILITY | DEBUG | 08:30:59 | 91.25 | Extracting file: mixkit-game-bonus-reached-2065.wav
DOWNLOADUTILITY | DEBUG | 08:30:59 | 91.25 | Extracting file: moonlab_1_1_0.wav
DOWNLOADUTILITY | DEBUG | 08:30:59 | 91.25 | Extracting file: moonlab_1_10_0.wav
DOWNLOADUTILITY | DEBUG | 08:30:59 | 91.25 | Extracting file: moonlab_1_11_0.wav
DOWNLOADUTILITY | DEBUG | 08:30:59 | 91.25 | Extracting file: moonlab_1_2_0.wav
DOWNLOADUTILITY | DEBUG | 08:30:59 | 91.25 | Extracting file: moonlab_1_3_0.wav
DOWNLOADUTILITY | DEBUG | 08:30:59 | 91.25 | Extracting file: moonlab_1_4_0.wav
DOWNLOADUTILITY | DEBUG | 08:30:59 | 91.25 | Extracting file: moonlab_1_5_0.wav
DOWNLOADUTILITY | DEBUG | 08:30:59 | 91.25 | Extracting file: moonlab_1_6_0.wav
DOWNLOADUTILITY | DEBUG | 08:30:59 | 91.25 | Extracting file: moonlab_1_7_0.wav
DOWNLOADUTILITY | DEBUG | 08:30:59 | 91.25 | Extracting file: moonlab_1_7_notused.wav
DOWNLOADUTILITY | DEBUG | 08:30:59 | 91.25 | Extracting file: moonlab_1_8_0.wav
DOWNLOADUTILITY | DEBUG | 08:30:59 | 91.25 | Extracting file: moonlab_1_9_0.wav
DOWNLOADUTILITY | DEBUG | 08:30:59 | 91.25 | Extracting file: moonlab_2_0_0.wav
DOWNLOADUTILITY | DEBUG | 08:30:59 | 91.25 | Extracting file: moonlab_2_1_0.wav
DOWNLOADUTILITY | DEBUG | 08:30:59 | 91.25 | Extracting file: moonlab_2_10_0.wav
DOWNLOADUTILITY | DEBUG | 08:30:59 | 91.25 | Extracting file: moonlab_2_11_0.wav
DOWNLOADUTILITY | DEBUG | 08:30:59 | 91.25 | Extracting file: moonlab_2_2_0.wav
DOWNLOADUTILITY | DEBUG | 08:30:59 | 91.25 | Extracting file: moonlab_2_20_0.wav
DOWNLOADUTILITY | DEBUG | 08:30:59 | 91.25 | Extracting file: moonlab_2_3_0.wav
DOWNLOADUTILITY | DEBUG | 08:30:59 | 91.25 | Extracting file: moonlab_2_4_0.wav
DOWNLOADUTILITY | DEBUG | 08:31:00 | 91.25 | Extracting file: moonlab_2_5_0.wav
DOWNLOADUTILITY | DEBUG | 08:31:00 | 91.25 | Extracting file: moonlab_2_6_0.wav
DOWNLOADUTILITY | DEBUG | 08:31:00 | 91.25 | Extracting file: moonlab_2_7_0.wav
DOWNLOADUTILITY | DEBUG | 08:31:00 | 91.25 | Extracting file: moonlab_2_8_0.wav
DOWNLOADUTILITY | DEBUG | 08:31:00 | 91.25 | Extracting file: moonlab_2_9_0.wav
DOWNLOADUTILITY | DEBUG | 08:31:00 | 91.25 | Extracting file: moonlab_3_0_0.wav
DOWNLOADUTILITY | DEBUG | 08:31:00 | 91.25 | Extracting file: moonlab_3_1_0.wav
DOWNLOADUTILITY | DEBUG | 08:31:00 | 91.25 | Extracting file: moonlab_4_0_0.wav
DOWNLOADUTILITY | DEBUG | 08:31:00 | 91.25 | Extracting file: moonlab_5_0_0.wav
DOWNLOADUTILITY | DEBUG | 08:31:00 | 91.25 | Extracting file: moonlab_6_0_0.wav
DOWNLOADUTILITY | DEBUG | 08:31:00 | 91.25 | Extracting file: moonlab_7_0_0.wav
DOWNLOADUTILITY | DEBUG | 08:31:00 | 91.25 | Extracting file: moonlab_7_1_0.wav
DOWNLOADUTILITY | DEBUG | 08:31:00 | 91.25 | Extracting file: moonlab_7_2_0.wav
DOWNLOADUTILITY | DEBUG | 08:31:00 | 91.25 | Extracting file: moonlab_7_3_0.wav
DOWNLOADUTILITY | DEBUG | 08:31:00 | 91.25 | Extracting file: moonlab_7_4_0.wav
DOWNLOADUTILITY | DEBUG | 08:31:00 | 91.25 | Extracting file: moonlab_7_5_0.wav
DOWNLOADUTILITY | DEBUG | 08:31:00 | 91.25 | Extracting file: moonlab_7_6_0.wav
DOWNLOADUTILITY | DEBUG | 08:31:00 | 91.25 | Extracting file: newfinalie.wav
DOWNLOADUTILITY | DEBUG | 08:31:00 | 91.25 | Extracting file: not_in_order1.wav
DOWNLOADUTILITY | DEBUG | 08:31:00 | 91.25 | Extracting file: not_in_order2.wav
DOWNLOADUTILITY | DEBUG | 08:31:00 | 91.25 | Extracting file: not_in_order3.wav
DOWNLOADUTILITY | DEBUG | 08:31:00 | 91.25 | Extracting file: Release.wav
DOWNLOADUTILITY | DEBUG | 08:31:00 | 91.25 | Extracting file: seeing the moon.wav
DOWNLOADUTILITY | DEBUG | 08:31:00 | 91.25 | Extracting file: sorting_instructions.wav
DOWNLOADUTILITY | DEBUG | 08:31:00 | 91.25 | Extracting file: sort-nicejob.wav
DOWNLOADUTILITY | DEBUG | 08:31:00 | 91.25 | Extracting file: startbasketball.mp3
DOWNLOADUTILITY | DEBUG | 08:31:01 | 91.25 | Extracting file: startsim.wav
DOWNLOADUTILITY | DEBUG | 08:31:01 | 91.25 | Extracting file: starttinyearthmoons.wav
DOWNLOADUTILITY | DEBUG | 08:31:01 | 91.25 | Extracting file: Test55.mp3
DOWNLOADUTILITY | DEBUG | 08:31:01 | 91.25 | Extracting file: tinyearthmoon.wav
DOWNLOADUTILITY | DEBUG | 08:31:01 | 91.25 | Extracting file: demo10.json
DOWNLOADUTILITY | DEBUG | 08:31:01 | 91.25 | Extracting file: 2k_earth_daymap.jpg
DOWNLOADUTILITY | DEBUG | 08:31:01 | 91.25 | Extracting file: 2k_moon.jpg
DOWNLOADUTILITY | DEBUG | 08:31:01 | 91.25 | Extracting file: 2k_sun.jpg
DOWNLOADUTILITY | DEBUG | 08:31:01 | 91.25 | Extracting file: balldimpled.png
MEDIACATALOGUE | DEBUG | 08:31:01 | 91.25 | Started Initializing Media Catlogue, 60 resources to load
MEDIACATALOGUE | DEBUG | 08:31:01 | 91.25 | Started loading file: basketball.wav
MEDIACATALOGUE | DEBUG | 08:31:01 | 91.6 | Started loading file: bigearthmoon.wav
MEDIACATALOGUE | DEBUG | 08:31:01 | 91.65 | Started loading file: Grab.wav
MEDIACATALOGUE | DEBUG | 08:31:01 | 91.66 | Started loading file: introduction.wav
MEDIACATALOGUE | DEBUG | 08:31:01 | 91.68 | Started loading file: labintro.wav
MEDIACATALOGUE | DEBUG | 08:31:01 | 91.7 | Started loading file: newfinalie.wav
MEDIACATALOGUE | DEBUG | 08:31:01 | 91.72 | Started loading file: not_in_order1.wav
MEDIACATALOGUE | DEBUG | 08:31:01 | 91.73 | Started loading file: not_in_order2.wav
MEDIACATALOGUE | DEBUG | 08:31:01 | 91.75 | Started loading file: not_in_order3.wav
MEDIACATALOGUE | DEBUG | 08:31:01 | 91.77 | Started loading file: Release.wav
MEDIACATALOGUE | DEBUG | 08:31:01 | 91.78 | Started loading file: seeing the moon.wav
MEDIACATALOGUE | DEBUG | 08:31:02 | 91.82 | Started loading file: sorting_instructions.wav
MEDIACATALOGUE | DEBUG | 08:31:02 | 91.85 | Started loading file: sort-nicejob.wav
MEDIACATALOGUE | DEBUG | 08:31:02 | 91.87 | Started loading file: startbasketball.mp3
MEDIACATALOGUE | DEBUG | 08:31:02 | 91.89 | Started loading file: startsim.wav
MEDIACATALOGUE | DEBUG | 08:31:02 | 91.97 | Started loading file: starttinyearthmoons.wav
MEDIACATALOGUE | DEBUG | 08:31:02 | 91.98 | Started loading file: Test55.mp3
MEDIACATALOGUE | DEBUG | 08:31:07 | 92.07 | Started loading file: tinyearthmoon.wav
MEDIACATALOGUE | DEBUG | 08:31:07 | 92.42 | Started loading file: mixkit-game-bonus-reached-2065.wav
MEDIACATALOGUE | DEBUG | 08:31:07 | 92.43 | Started loading file: moonlab_1_1_0.wav
MEDIACATALOGUE | DEBUG | 08:31:07 | 92.45 | Started loading file: moonlab_1_10_0.wav
MEDIACATALOGUE | DEBUG | 08:31:07 | 92.47 | Started loading file: moonlab_1_11_0.wav
MEDIACATALOGUE | DEBUG | 08:31:07 | 92.5 | Started loading file: moonlab_1_2_0.wav
MEDIACATALOGUE | DEBUG | 08:31:07 | 92.52 | Started loading file: moonlab_1_3_0.wav
MEDIACATALOGUE | DEBUG | 08:31:07 | 92.54 | Started loading file: moonlab_1_4_0.wav
MEDIACATALOGUE | DEBUG | 08:31:07 | 92.55 | Started loading file: moonlab_1_5_0.wav
MEDIACATALOGUE | DEBUG | 08:31:07 | 92.57 | Started loading file: moonlab_1_6_0.wav
MEDIACATALOGUE | DEBUG | 08:31:07 | 92.6 | Started loading file: moonlab_1_7_0.wav
MEDIACATALOGUE | DEBUG | 08:31:07 | 92.62 | Started loading file: moonlab_1_7_notused.wav
