LOGINMANAGER | STATE START | 13:37:33 | 3.8 | Introduction
LOGINMANAGER | TRACE | 13:37:33 | 3.8 | ToggleControllerRendering()
DOWNLOADUTILITY | DEBUG | 13:37:33 | 3.8 | Starting download of file $/documents/C2/login/All_Labs.json from url: https://cyberlearnar.cs.mtsu.edu/show_uploaded/testlabs001.json
DOWNLOADUTILITY | DEBUG | 13:37:33 | 3.8 | Inside download coroutine, URL: https://cyberlearnar.cs.mtsu.edu/show_uploaded/testlabs001.json, path: /documents/C2/login/All_Labs.json
LOGINMANAGER | TRACE | 13:37:33 | 3.8 | SetupIntroAnimation()
DOWNLOADUTILITY | DEBUG | 13:37:33 | 3.8 | Starting download of file $/documents/C2/login/pin_ids.csv from url: https://cyberlearnar.cs.mtsu.edu/show_uploaded/pin_ids.csv
DOWNLOADUTILITY | DEBUG | 13:37:33 | 3.8 | Inside download coroutine, URL: https://cyberlearnar.cs.mtsu.edu/show_uploaded/pin_ids.csv, path: /documents/C2/login/pin_ids.csv
LOGGER | CONNECT | 13:37:33 | 0 | Connect called at 09/22/2022 13:37:33
LOGGER | TRACE | 13:37:33 | 0 | Saving files to persistent data path: /documents/C2/Logs/09-22-2022_13-37.txt
LOGGER | TRACE | 13:37:33 | 0 | Sync with transform log 3.804241
DOWNLOADUTILITY | DEBUG | 13:37:34 | 0.2 | Successfully downloaded /documents/C2/login/All_Labs.json
LOGINMANAGER | TRACE | 13:37:34 | 0.2 | ParseLabs()
LOGINMANAGER | DEBUG | 13:37:34 | 0.2 | Finished parsing labs:Moon Lab, 
DOWNLOADUTILITY | DEBUG | 13:37:34 | 0.2 | Successfully downloaded /documents/C2/login/pin_ids.csv
AUTHENTICATE | TRACE | 13:37:34 | 0.2 | ParseCSV()
AUTHENTICATE | DEBUG | 13:37:43 | 0.2 | CSVs Parsed
LOGINMANAGER | STATE START | 13:37:51 | 8.67 | Placement
LOGINMANAGER | TRACE | 13:37:51 | 8.67 | ToggleControllerRendering()
LOGINMANAGER | TRACE | 13:38:29 | 46 | Place()
LOGINMANAGER | STATE START | 13:38:29 | 46 | Pin Entry
LOGINMANAGER | TRACE | 13:38:29 | 46 | ToggleControllerRendering()
LOGINMANAGER | TRACE | 13:38:44 | 60.95 | PinEntered()
LOGINMANAGER | STATE START | 13:38:44 | 60.95 | Authentication
AUTHENTICATE | DEBUG | 13:38:44 | 60.95 | Attempting to authenticate pin: 000145
AUTHENTICATE | DEBUG | 13:38:51 | 60.95 | Attempting to authenticate pin: 000145
AUTHENTICATE | DEBUG | 13:38:59 | 60.95 | Attempting to authenticate pin: 000145
LABLOGGER | INITIALIZE LOG | 13:39:07 | 60.95 | Log file for student: User_145,  M00000145.
LOGINMANAGER | DEBUG | 13:39:07 | 60.95 | Student authenticated: User 145, M00000145
LOGINMANAGER | STATE START | 13:39:07 | 60.95 | Lab Selection
LOGINMANAGER | TRACE | 13:39:07 | 60.95 | GenerateLabListUI()
LOGINMANAGER | TRACE | 13:39:14 | 68.71 | LabSelected()
LOGINMANAGER | DEBUG | 13:39:14 | 68.71 | Lab Selected: 1, Moon Lab
LOGINMANAGER | STATE START | 13:39:14 | 68.71 | Lab Initiation
DOWNLOADUTILITY | DEBUG | 13:39:14 | 68.71 | Starting download of file $/documents/C2/lab_resources/TestLab.zip from url: https://cyberlearnar.cs.mtsu.edu/show_uploaded/TestLab.zip
DOWNLOADUTILITY | DEBUG | 13:39:14 | 68.71 | Inside download coroutine, URL: https://cyberlearnar.cs.mtsu.edu/show_uploaded/TestLab.zip, path: /documents/C2/lab_resources/TestLab.zip
DOWNLOADUTILITY | DEBUG | 13:39:21 | 75.58 | Successfully downloaded /documents/C2/lab_resources/TestLab.zip
DOWNLOADUTILITY | TRACE | 13:39:21 | 75.58 | Starting to extract file: /documents/C2/lab_resources/TestLab.zip
DOWNLOADUTILITY | DEBUG | 13:39:21 | 75.58 | Number of entries to extract: 64
DOWNLOADUTILITY | DEBUG | 13:39:21 | 75.58 | Extracting file: basketball.wav
DOWNLOADUTILITY | DEBUG | 13:39:21 | 75.58 | Extracting file: bigearthmoon.wav
DOWNLOADUTILITY | DEBUG | 13:39:21 | 75.58 | Extracting file: Grab.wav
DOWNLOADUTILITY | DEBUG | 13:39:21 | 75.58 | Extracting file: introduction.wav
DOWNLOADUTILITY | DEBUG | 13:39:21 | 75.58 | Extracting file: labintro.wav
DOWNLOADUTILITY | DEBUG | 13:39:21 | 75.58 | Extracting file: mixkit-game-bonus-reached-2065.wav
DOWNLOADUTILITY | DEBUG | 13:39:21 | 75.58 | Extracting file: moonlab_1_1_0.wav
DOWNLOADUTILITY | DEBUG | 13:39:22 | 75.58 | Extracting file: moonlab_1_10_0.wav
DOWNLOADUTILITY | DEBUG | 13:39:22 | 75.58 | Extracting file: moonlab_1_11_0.wav
DOWNLOADUTILITY | DEBUG | 13:39:22 | 75.58 | Extracting file: moonlab_1_2_0.wav
DOWNLOADUTILITY | DEBUG | 13:39:22 | 75.58 | Extracting file: moonlab_1_3_0.wav
DOWNLOADUTILITY | DEBUG | 13:39:22 | 75.58 | Extracting file: moonlab_1_4_0.wav
DOWNLOADUTILITY | DEBUG | 13:39:22 | 75.58 | Extracting file: moonlab_1_5_0.wav
DOWNLOADUTILITY | DEBUG | 13:39:22 | 75.58 | Extracting file: moonlab_1_6_0.wav
DOWNLOADUTILITY | DEBUG | 13:39:22 | 75.58 | Extracting file: moonlab_1_7_0.wav
DOWNLOADUTILITY | DEBUG | 13:39:22 | 75.58 | Extracting file: moonlab_1_7_notused.wav
DOWNLOADUTILITY | DEBUG | 13:39:22 | 75.58 | Extracting file: moonlab_1_8_0.wav
DOWNLOADUTILITY | DEBUG | 13:39:22 | 75.58 | Extracting file: moonlab_1_9_0.wav
DOWNLOADUTILITY | DEBUG | 13:39:22 | 75.58 | Extracting file: moonlab_2_0_0.wav
