LOGINMANAGER | STATE START | 08:48:42 | 3.83 | Introduction
LOGINMANAGER | TRACE | 08:48:42 | 3.83 | ToggleControllerRendering()
DOWNLOADUTILITY | DEBUG | 08:48:42 | 3.83 | Starting download of file $/documents/C2/login/All_Labs.json from url: https://cyberlearnar.cs.mtsu.edu/show_uploaded/testlabs001.json
DOWNLOADUTILITY | DEBUG | 08:48:42 | 3.83 | Inside download coroutine, URL: https://cyberlearnar.cs.mtsu.edu/show_uploaded/testlabs001.json, path: /documents/C2/login/All_Labs.json
LOGINMANAGER | TRACE | 08:48:42 | 3.83 | SetupIntroAnimation()
DOWNLOADUTILITY | DEBUG | 08:48:42 | 3.83 | Starting download of file $/documents/C2/login/pin_ids.csv from url: https://cyberlearnar.cs.mtsu.edu/show_uploaded/pin_ids.csv
DOWNLOADUTILITY | DEBUG | 08:48:42 | 3.83 | Inside download coroutine, URL: https://cyberlearnar.cs.mtsu.edu/show_uploaded/pin_ids.csv, path: /documents/C2/login/pin_ids.csv
LOGGER | CONNECT | 08:48:42 | 0 | Connect called at 10/13/2022 08:48:42
LOGGER | TRACE | 08:48:42 | 0 | Saving files to persistent data path: /documents/C2/Logs/10-13-2022_08-48.txt
LOGGER | TRACE | 08:48:42 | 0 | Sync with transform log 3.825791
DOWNLOADUTILITY | DEBUG | 08:48:42 | 0.09 | Successfully downloaded /documents/C2/login/All_Labs.json
LOGINMANAGER | TRACE | 08:48:42 | 0.09 | ParseLabs()
LOGINMANAGER | DEBUG | 08:48:42 | 0.09 | Finished parsing labs:Moon Lab, 
DOWNLOADUTILITY | DEBUG | 08:48:42 | 0.09 | Successfully downloaded /documents/C2/login/pin_ids.csv
AUTHENTICATE | TRACE | 08:48:42 | 0.09 | ParseCSV()
AUTHENTICATE | DEBUG | 08:48:52 | 0.09 | CSVs Parsed
LOGINMANAGER | STATE START | 08:49:00 | 8.68 | Placement
LOGINMANAGER | TRACE | 08:49:00 | 8.68 | ToggleControllerRendering()
LOGINMANAGER | TRACE | 08:49:28 | 37.17 | Place()
LOGINMANAGER | STATE START | 08:49:29 | 37.17 | Pin Entry
LOGINMANAGER | TRACE | 08:49:29 | 37.17 | ToggleControllerRendering()
LOGINMANAGER | TRACE | 08:49:55 | 63.72 | PinEntered()
LOGINMANAGER | STATE START | 08:49:55 | 63.72 | Authentication
AUTHENTICATE | DEBUG | 08:49:55 | 63.72 | Attempting to authenticate pin: 000163
AUTHENTICATE | DEBUG | 08:50:03 | 63.72 | Attempting to authenticate pin: 000163
AUTHENTICATE | DEBUG | 08:50:12 | 63.72 | Attempting to authenticate pin: 000163
LABLOGGER | INITIALIZE LOG | 08:50:20 | 63.72 | Log file for student: User_163,  M00000163.
LOGINMANAGER | DEBUG | 08:50:20 | 63.72 | Student authenticated: User 163, M00000163
LOGINMANAGER | STATE START | 08:50:20 | 63.72 | Lab Selection
LOGINMANAGER | TRACE | 08:50:20 | 63.72 | GenerateLabListUI()
LOGINMANAGER | TRACE | 08:50:24 | 67.72 | LabSelected()
LOGINMANAGER | DEBUG | 08:50:24 | 67.72 | Lab Selected: 1, Moon Lab
LOGINMANAGER | STATE START | 08:50:24 | 67.72 | Lab Initiation
DOWNLOADUTILITY | DEBUG | 08:50:24 | 67.72 | Starting download of file $/documents/C2/lab_resources/TestLab.zip from url: https://cyberlearnar.cs.mtsu.edu/show_uploaded/TestLab.zip
