LOGINMANAGER | STATE START | 15:45:23 | 3.81 | Introduction
LOGINMANAGER | TRACE | 15:45:23 | 3.81 | ToggleControllerRendering()
DOWNLOADUTILITY | DEBUG | 15:45:23 | 3.81 | Starting download of file $/documents/C2/login/All_Labs.json from url: https://cyberlearnar.cs.mtsu.edu/show_uploaded/testlabs001.json
DOWNLOADUTILITY | DEBUG | 15:45:23 | 3.81 | Inside download coroutine, URL: https://cyberlearnar.cs.mtsu.edu/show_uploaded/testlabs001.json, path: /documents/C2/login/All_Labs.json
LOGINMANAGER | TRACE | 15:45:23 | 3.81 | SetupIntroAnimation()
DOWNLOADUTILITY | DEBUG | 15:45:23 | 3.81 | Starting download of file $/documents/C2/login/pin_ids.csv from url: https://cyberlearnar.cs.mtsu.edu/show_uploaded/pin_ids.csv
DOWNLOADUTILITY | DEBUG | 15:45:23 | 3.81 | Inside download coroutine, URL: https://cyberlearnar.cs.mtsu.edu/show_uploaded/pin_ids.csv, path: /documents/C2/login/pin_ids.csv
LOGGER | CONNECT | 15:45:23 | 0 | Connect called at 10/19/2022 15:45:23
LOGGER | TRACE | 15:45:23 | 0 | Saving files to persistent data path: /documents/C2/Logs/10-19-2022_15-45.txt
LOGGER | TRACE | 15:45:23 | 0 | Sync with transform log 3.812287
DOWNLOADUTILITY | DEBUG | 15:45:24 | 0.09 | Successfully downloaded /documents/C2/login/All_Labs.json
LOGINMANAGER | TRACE | 15:45:24 | 0.09 | ParseLabs()
LOGINMANAGER | DEBUG | 15:45:24 | 0.09 | Finished parsing labs:Moon Lab, 
DOWNLOADUTILITY | DEBUG | 15:45:24 | 0.09 | Successfully downloaded /documents/C2/login/pin_ids.csv
AUTHENTICATE | TRACE | 15:45:24 | 0.09 | ParseCSV()
AUTHENTICATE | DEBUG | 15:45:33 | 0.09 | CSVs Parsed
LOGINMANAGER | STATE START | 15:45:41 | 8.67 | Placement
LOGINMANAGER | TRACE | 15:45:41 | 8.67 | ToggleControllerRendering()
LOGINMANAGER | TRACE | 15:46:54 | 82.05 | Place()
LOGINMANAGER | STATE START | 15:46:54 | 82.05 | Pin Entry
LOGINMANAGER | TRACE | 15:46:54 | 82.05 | ToggleControllerRendering()
LOGINMANAGER | TRACE | 15:47:39 | 126.83 | PinEntered()
LOGINMANAGER | STATE START | 15:47:39 | 126.83 | Authentication
AUTHENTICATE | DEBUG | 15:47:39 | 126.83 | Attempting to authenticate pin: 000174
AUTHENTICATE | DEBUG | 15:47:48 | 126.83 | Attempting to authenticate pin: 000174
AUTHENTICATE | DEBUG | 15:47:57 | 126.83 | Attempting to authenticate pin: 000174
LABLOGGER | INITIALIZE LOG | 15:48:06 | 126.83 | Log file for student: User_174,  M00000174.
LOGINMANAGER | DEBUG | 15:48:06 | 126.83 | Student authenticated: User 174, M00000174
LOGINMANAGER | STATE START | 15:48:06 | 126.83 | Lab Selection
LOGINMANAGER | TRACE | 15:48:06 | 126.83 | GenerateLabListUI()
