LOGINMANAGER | STATE START | 08:46:19 | 3.83 | Introduction
LOGINMANAGER | TRACE | 08:46:19 | 3.83 | ToggleControllerRendering()
DOWNLOADUTILITY | DEBUG | 08:46:19 | 3.83 | Starting download of file $/documents/C2/login/All_Labs.json from url: http://cyberlearnar.cs.mtsu.edu/show_uploaded/testlabs001.json
DOWNLOADUTILITY | DEBUG | 08:46:19 | 3.83 | Inside download coroutine, URL: http://cyberlearnar.cs.mtsu.edu/show_uploaded/testlabs001.json, path: /documents/C2/login/All_Labs.json
LOGINMANAGER | TRACE | 08:46:19 | 3.83 | SetupIntroAnimation()
DOWNLOADUTILITY | DEBUG | 08:46:19 | 3.83 | Starting download of file $/documents/C2/login/pin_ids.csv from url: http://cyberlearnar.cs.mtsu.edu/show_uploaded/pin_ids.csv
DOWNLOADUTILITY | DEBUG | 08:46:19 | 3.83 | Inside download coroutine, URL: http://cyberlearnar.cs.mtsu.edu/show_uploaded/pin_ids.csv, path: /documents/C2/login/pin_ids.csv
LOGGER | CONNECT | 08:46:19 | 0 | Connect called at 09/06/2022 08:46:19
LOGGER | TRACE | 08:46:19 | 0 | Saving files to persistent data path: /documents/C2/Logs/09-06-2022_08-46.txt
LOGGER | TRACE | 08:46:19 | 0 | Sync with transform log 3.825862
DOWNLOADUTILITY | DEBUG | 08:46:20 | 0 | Successfully downloaded /documents/C2/login/All_Labs.json
LOGINMANAGER | TRACE | 08:46:20 | 0 | ParseLabs()
LOGINMANAGER | DEBUG | 08:46:20 | 0 | Finished parsing labs:Moon Lab, 
DOWNLOADUTILITY | DEBUG | 08:46:20 | 0 | Successfully downloaded /documents/C2/login/pin_ids.csv
AUTHENTICATE | TRACE | 08:46:20 | 0 | ParseCSV()
AUTHENTICATE | DEBUG | 08:46:28 | 0 | CSVs Parsed
LOGINMANAGER | STATE START | 08:46:37 | 8.68 | Placement
LOGINMANAGER | TRACE | 08:46:37 | 8.68 | ToggleControllerRendering()
LOGINMANAGER | TRACE | 08:47:11 | 42.54 | Place()
LOGINMANAGER | STATE START | 08:47:11 | 42.54 | Pin Entry
LOGINMANAGER | TRACE | 08:47:11 | 42.54 | ToggleControllerRendering()
LOGINMANAGER | TRACE | 08:47:57 | 88.48 | PinEntered()
LOGINMANAGER | STATE START | 08:47:57 | 88.48 | Authentication
AUTHENTICATE | DEBUG | 08:47:57 | 88.48 | Attempting to authenticate pin: 000102
AUTHENTICATE | DEBUG | 08:48:02 | 88.48 | Attempting to authenticate pin: 000102
AUTHENTICATE | DEBUG | 08:48:07 | 88.48 | Attempting to authenticate pin: 000102
LABLOGGER | INITIALIZE LOG | 08:48:13 | 88.48 | Log file for student: User_102,  M00000102.
LOGINMANAGER | DEBUG | 08:48:13 | 88.48 | Student authenticated: User 102, M00000102
LOGINMANAGER | STATE START | 08:48:13 | 88.48 | Lab Selection
LOGINMANAGER | TRACE | 08:48:13 | 88.48 | GenerateLabListUI()
LOGINMANAGER | TRACE | 08:48:29 | 104.65 | LabSelected()
LOGINMANAGER | DEBUG | 08:48:29 | 104.65 | Lab Selected: 1, Moon Lab
LOGINMANAGER | STATE START | 08:48:29 | 104.65 | Lab Initiation
DOWNLOADUTILITY | DEBUG | 08:48:29 | 104.65 | Starting download of file $/documents/C2/lab_resources/TestLab.zip from url: http://cyberlearnar.cs.mtsu.edu/show_uploaded/TestLab.zip
DOWNLOADUTILITY | DEBUG | 08:48:29 | 104.65 | Inside download coroutine, URL: http://cyberlearnar.cs.mtsu.edu/show_uploaded/TestLab.zip, path: /documents/C2/lab_resources/TestLab.zip
DOWNLOADUTILITY | DEBUG | 08:48:32 | 108.31 | Successfully downloaded /documents/C2/lab_resources/TestLab.zip
DOWNLOADUTILITY | TRACE | 08:48:32 | 108.31 | Starting to extract file: /documents/C2/lab_resources/TestLab.zip
DOWNLOADUTILITY | DEBUG | 08:48:32 | 108.31 | Number of entries to extract: 64
DOWNLOADUTILITY | DEBUG | 08:48:32 | 108.31 | Extracting file: basketball.wav
DOWNLOADUTILITY | DEBUG | 08:48:32 | 108.31 | Extracting file: bigearthmoon.wav
DOWNLOADUTILITY | DEBUG | 08:48:32 | 108.31 | Extracting file: Grab.wav
DOWNLOADUTILITY | DEBUG | 08:48:32 | 108.31 | Extracting file: introduction.wav
DOWNLOADUTILITY | DEBUG | 08:48:32 | 108.31 | Extracting file: labintro.wav
DOWNLOADUTILITY | DEBUG | 08:48:32 | 108.31 | Extracting file: mixkit-game-bonus-reached-2065.wav
DOWNLOADUTILITY | DEBUG | 08:48:32 | 108.31 | Extracting file: moonlab_1_1_0.wav
