LOGINMANAGER | STATE START | 08:48:59 | 3.83 | Introduction
LOGINMANAGER | TRACE | 08:48:59 | 3.83 | ToggleControllerRendering()
DOWNLOADUTILITY | DEBUG | 08:48:59 | 3.83 | Starting download of file $/documents/C2/login/All_Labs.json from url: https://cyberlearnar.cs.mtsu.edu/show_uploaded/testlabs001.json
DOWNLOADUTILITY | DEBUG | 08:48:59 | 3.83 | Inside download coroutine, URL: https://cyberlearnar.cs.mtsu.edu/show_uploaded/testlabs001.json, path: /documents/C2/login/All_Labs.json
LOGINMANAGER | TRACE | 08:48:59 | 3.83 | SetupIntroAnimation()
DOWNLOADUTILITY | DEBUG | 08:48:59 | 3.83 | Starting download of file $/documents/C2/login/pin_ids.csv from url: https://cyberlearnar.cs.mtsu.edu/show_uploaded/pin_ids.csv
DOWNLOADUTILITY | DEBUG | 08:48:59 | 3.83 | Inside download coroutine, URL: https://cyberlearnar.cs.mtsu.edu/show_uploaded/pin_ids.csv, path: /documents/C2/login/pin_ids.csv
LOGGER | CONNECT | 08:48:59 | 0 | Connect called at 10/17/2022 08:48:59
LOGGER | TRACE | 08:48:59 | 0 | Saving files to persistent data path: /documents/C2/Logs/10-17-2022_08-48.txt
LOGGER | TRACE | 08:48:59 | 0 | Sync with transform log 3.825447
DOWNLOADUTILITY | DEBUG | 08:49:00 | 0 | Successfully downloaded /documents/C2/login/All_Labs.json
LOGINMANAGER | TRACE | 08:49:00 | 0 | ParseLabs()
LOGINMANAGER | DEBUG | 08:49:00 | 0 | Finished parsing labs:Moon Lab, 
DOWNLOADUTILITY | DEBUG | 08:49:00 | 0.07 | Successfully downloaded /documents/C2/login/pin_ids.csv
AUTHENTICATE | TRACE | 08:49:00 | 0.07 | ParseCSV()
AUTHENTICATE | DEBUG | 08:49:09 | 0.07 | CSVs Parsed
LOGINMANAGER | STATE START | 08:49:17 | 8.68 | Placement
LOGINMANAGER | TRACE | 08:49:17 | 8.68 | ToggleControllerRendering()
LOGINMANAGER | TRACE | 08:52:25 | 196.18 | Place()
LOGINMANAGER | STATE START | 08:52:25 | 196.18 | Pin Entry
LOGINMANAGER | TRACE | 08:52:25 | 196.18 | ToggleControllerRendering()
LOGINMANAGER | TRACE | 08:52:35 | 206.41 | PinEntered()
LOGINMANAGER | STATE START | 08:52:35 | 206.41 | Authentication
AUTHENTICATE | DEBUG | 08:52:35 | 206.41 | Attempting to authenticate pin: 000168
AUTHENTICATE | DEBUG | 08:52:43 | 206.41 | Attempting to authenticate pin: 000168
AUTHENTICATE | DEBUG | 08:52:52 | 206.41 | Attempting to authenticate pin: 000168
LABLOGGER | INITIALIZE LOG | 08:53:01 | 206.41 | Log file for student: User_168,  M00000168.
LOGINMANAGER | DEBUG | 08:53:01 | 206.41 | Student authenticated: User 168, M00000168
LOGINMANAGER | STATE START | 08:53:01 | 206.41 | Lab Selection
LOGINMANAGER | TRACE | 08:53:01 | 206.41 | GenerateLabListUI()
LOGINMANAGER | TRACE | 08:53:04 | 210.15 | LabSelected()
LOGINMANAGER | DEBUG | 08:53:04 | 210.15 | Lab Selected: 1, Moon Lab
LOGINMANAGER | STATE START | 08:53:04 | 210.15 | Lab Initiation
DOWNLOADUTILITY | DEBUG | 08:53:04 | 210.15 | Starting download of file $/documents/C2/lab_resources/TestLab.zip from url: https://cyberlearnar.cs.mtsu.edu/show_uploaded/TestLab.zip
DOWNLOADUTILITY | DEBUG | 08:53:04 | 210.15 | Inside download coroutine, URL: https://cyberlearnar.cs.mtsu.edu/show_uploaded/TestLab.zip, path: /documents/C2/lab_resources/TestLab.zip
DOWNLOADUTILITY | DEBUG | 08:53:11 | 216.57 | Successfully downloaded /documents/C2/lab_resources/TestLab.zip
DOWNLOADUTILITY | TRACE | 08:53:11 | 216.57 | Starting to extract file: /documents/C2/lab_resources/TestLab.zip
DOWNLOADUTILITY | DEBUG | 08:53:11 | 216.57 | Number of entries to extract: 64
DOWNLOADUTILITY | DEBUG | 08:53:11 | 216.57 | Extracting file: basketball.wav
DOWNLOADUTILITY | DEBUG | 08:53:11 | 216.57 | Extracting file: bigearthmoon.wav
DOWNLOADUTILITY | DEBUG | 08:53:11 | 216.57 | Extracting file: Grab.wav
