LOGINMANAGER | STATE START | 15:30:42 | 3.84 | Introduction
LOGINMANAGER | TRACE | 15:30:42 | 3.84 | ToggleControllerRendering()
DOWNLOADUTILITY | DEBUG | 15:30:42 | 3.84 | Starting download of file $/documents/C2/login/All_Labs.json from url: https://cyberlearnar.cs.mtsu.edu/show_uploaded/testlabs001.json
DOWNLOADUTILITY | DEBUG | 15:30:42 | 3.84 | Inside download coroutine, URL: https://cyberlearnar.cs.mtsu.edu/show_uploaded/testlabs001.json, path: /documents/C2/login/All_Labs.json
LOGINMANAGER | TRACE | 15:30:42 | 3.84 | SetupIntroAnimation()
DOWNLOADUTILITY | DEBUG | 15:30:42 | 3.84 | Starting download of file $/documents/C2/login/pin_ids.csv from url: https://cyberlearnar.cs.mtsu.edu/show_uploaded/pin_ids.csv
DOWNLOADUTILITY | DEBUG | 15:30:42 | 3.84 | Inside download coroutine, URL: https://cyberlearnar.cs.mtsu.edu/show_uploaded/pin_ids.csv, path: /documents/C2/login/pin_ids.csv
LOGGER | CONNECT | 15:30:42 | 0 | Connect called at 09/21/2022 15:30:42
LOGGER | TRACE | 15:30:42 | 0 | Saving files to persistent data path: /documents/C2/Logs/09-21-2022_15-30.txt
LOGGER | TRACE | 15:30:42 | 0 | Sync with transform log 3.839759
DOWNLOADUTILITY | DEBUG | 15:30:43 | 0.09 | Successfully downloaded /documents/C2/login/All_Labs.json
LOGINMANAGER | TRACE | 15:30:43 | 0.09 | ParseLabs()
LOGINMANAGER | DEBUG | 15:30:43 | 0.09 | Finished parsing labs:Moon Lab, 
DOWNLOADUTILITY | DEBUG | 15:30:43 | 0.09 | Successfully downloaded /documents/C2/login/pin_ids.csv
AUTHENTICATE | TRACE | 15:30:43 | 0.09 | ParseCSV()
AUTHENTICATE | DEBUG | 15:30:51 | 0.09 | CSVs Parsed
LOGINMANAGER | STATE START | 15:31:00 | 8.68 | Placement
LOGINMANAGER | TRACE | 15:31:00 | 8.68 | ToggleControllerRendering()
LOGINMANAGER | TRACE | 15:31:35 | 43.63 | Place()
LOGINMANAGER | STATE START | 15:31:35 | 43.63 | Pin Entry
LOGINMANAGER | TRACE | 15:31:35 | 43.63 | ToggleControllerRendering()
LOGINMANAGER | TRACE | 15:33:08 | 136.62 | PinEntered()
LOGINMANAGER | STATE START | 15:33:08 | 136.62 | Authentication
AUTHENTICATE | DEBUG | 15:33:08 | 136.62 | Attempting to authenticate pin: 000143
AUTHENTICATE | DEBUG | 15:33:15 | 136.62 | Attempting to authenticate pin: 000143
AUTHENTICATE | DEBUG | 15:33:22 | 136.62 | Attempting to authenticate pin: 000143
LABLOGGER | INITIALIZE LOG | 15:33:30 | 136.62 | Log file for student: User_143,  M00000143.
LOGINMANAGER | DEBUG | 15:33:30 | 136.62 | Student authenticated: User 143, M00000143
LOGINMANAGER | STATE START | 15:33:30 | 136.62 | Lab Selection
LOGINMANAGER | TRACE | 15:33:30 | 136.62 | GenerateLabListUI()
LOGINMANAGER | TRACE | 15:33:37 | 144.08 | LabSelected()
LOGINMANAGER | DEBUG | 15:33:37 | 144.08 | Lab Selected: 1, Moon Lab
LOGINMANAGER | STATE START | 15:33:37 | 144.08 | Lab Initiation
DOWNLOADUTILITY | DEBUG | 15:33:37 | 144.08 | Starting download of file $/documents/C2/lab_resources/TestLab.zip from url: https://cyberlearnar.cs.mtsu.edu/show_uploaded/TestLab.zip
DOWNLOADUTILITY | DEBUG | 15:33:37 | 144.08 | Inside download coroutine, URL: https://cyberlearnar.cs.mtsu.edu/show_uploaded/TestLab.zip, path: /documents/C2/lab_resources/TestLab.zip
DOWNLOADUTILITY | DEBUG | 15:33:44 | 151 | Successfully downloaded /documents/C2/lab_resources/TestLab.zip
DOWNLOADUTILITY | TRACE | 15:33:44 | 151 | Starting to extract file: /documents/C2/lab_resources/TestLab.zip
DOWNLOADUTILITY | DEBUG | 15:33:44 | 151 | Number of entries to extract: 64
DOWNLOADUTILITY | DEBUG | 15:33:44 | 151 | Extracting file: basketball.wav
DOWNLOADUTILITY | DEBUG | 15:33:44 | 151 | Extracting file: bigearthmoon.wav
DOWNLOADUTILITY | DEBUG | 15:33:44 | 151 | Extracting file: Grab.wav
DOWNLOADUTILITY | DEBUG | 15:33:44 | 151 | Extracting file: introduction.wav
DOWNLOADUTILITY | DEBUG | 15:33:44 | 151 | Extracting file: labintro.wav
DOWNLOADUTILITY | DEBUG | 15:33:44 | 151 | Extracting file: mixkit-game-bonus-reached-2065.wav
DOWNLOADUTILITY | DEBUG | 15:33:44 | 151 | Extracting file: moonlab_1_1_0.wav
DOWNLOADUTILITY | DEBUG | 15:33:44 | 151 | Extracting file: moonlab_1_10_0.wav
DOWNLOADUTILITY | DEBUG | 15:33:44 | 151 | Extracting file: moonlab_1_11_0.wav
DOWNLOADUTILITY | DEBUG | 15:33:44 | 151 | Extracting file: moonlab_1_2_0.wav
DOWNLOADUTILITY | DEBUG | 15:33:45 | 151 | Extracting file: moonlab_1_3_0.wav
DOWNLOADUTILITY | DEBUG | 15:33:45 | 151 | Extracting file: moonlab_1_4_0.wav
DOWNLOADUTILITY | DEBUG | 15:33:45 | 151 | Extracting file: moonlab_1_5_0.wav
DOWNLOADUTILITY | DEBUG | 15:33:45 | 151 | Extracting file: moonlab_1_6_0.wav
DOWNLOADUTILITY | DEBUG | 15:33:45 | 151 | Extracting file: moonlab_1_7_0.wav
DOWNLOADUTILITY | DEBUG | 15:33:45 | 151 | Extracting file: moonlab_1_7_notused.wav
DOWNLOADUTILITY | DEBUG | 15:33:45 | 151 | Extracting file: moonlab_1_8_0.wav
DOWNLOADUTILITY | DEBUG | 15:33:45 | 151 | Extracting file: moonlab_1_9_0.wav
DOWNLOADUTILITY | DEBUG | 15:33:45 | 151 | Extracting file: moonlab_2_0_0.wav
DOWNLOADUTILITY | DEBUG | 15:33:45 | 151 | Extracting file: moonlab_2_1_0.wav
DOWNLOADUTILITY | DEBUG | 15:33:45 | 151 | Extracting file: moonlab_2_10_0.wav
DOWNLOADUTILITY | DEBUG | 15:33:45 | 151 | Extracting file: moonlab_2_11_0.wav
DOWNLOADUTILITY | DEBUG | 15:33:45 | 151 | Extracting file: moonlab_2_2_0.wav
DOWNLOADUTILITY | DEBUG | 15:33:45 | 151 | Extracting file: moonlab_2_20_0.wav
DOWNLOADUTILITY | DEBUG | 15:33:45 | 151 | Extracting file: moonlab_2_3_0.wav
DOWNLOADUTILITY | DEBUG | 15:33:45 | 151 | Extracting file: moonlab_2_4_0.wav
DOWNLOADUTILITY | DEBUG | 15:33:45 | 151 | Extracting file: moonlab_2_5_0.wav
DOWNLOADUTILITY | DEBUG | 15:33:45 | 151 | Extracting file: moonlab_2_6_0.wav
DOWNLOADUTILITY | DEBUG | 15:33:45 | 151 | Extracting file: moonlab_2_7_0.wav
DOWNLOADUTILITY | DEBUG | 15:33:45 | 151 | Extracting file: moonlab_2_8_0.wav
DOWNLOADUTILITY | DEBUG | 15:33:45 | 151 | Extracting file: moonlab_2_9_0.wav
DOWNLOADUTILITY | DEBUG | 15:33:45 | 151 | Extracting file: moonlab_3_0_0.wav
DOWNLOADUTILITY | DEBUG | 15:33:45 | 151 | Extracting file: moonlab_3_1_0.wav
DOWNLOADUTILITY | DEBUG | 15:33:45 | 151 | Extracting file: moonlab_4_0_0.wav
DOWNLOADUTILITY | DEBUG | 15:33:46 | 151 | Extracting file: moonlab_5_0_0.wav
DOWNLOADUTILITY | DEBUG | 15:33:46 | 151 | Extracting file: moonlab_6_0_0.wav
DOWNLOADUTILITY | DEBUG | 15:33:46 | 151 | Extracting file: moonlab_7_0_0.wav
DOWNLOADUTILITY | DEBUG | 15:33:46 | 151 | Extracting file: moonlab_7_1_0.wav
DOWNLOADUTILITY | DEBUG | 15:33:46 | 151 | Extracting file: moonlab_7_2_0.wav
DOWNLOADUTILITY | DEBUG | 15:33:46 | 151 | Extracting file: moonlab_7_3_0.wav
DOWNLOADUTILITY | DEBUG | 15:33:46 | 151 | Extracting file: moonlab_7_4_0.wav
DOWNLOADUTILITY | DEBUG | 15:33:46 | 151 | Extracting file: moonlab_7_5_0.wav
DOWNLOADUTILITY | DEBUG | 15:33:46 | 151 | Extracting file: moonlab_7_6_0.wav
DOWNLOADUTILITY | DEBUG | 15:33:46 | 151 | Extracting file: newfinalie.wav
DOWNLOADUTILITY | DEBUG | 15:33:46 | 151 | Extracting file: not_in_order1.wav
DOWNLOADUTILITY | DEBUG | 15:33:46 | 151 | Extracting file: not_in_order2.wav
DOWNLOADUTILITY | DEBUG | 15:33:46 | 151 | Extracting file: not_in_order3.wav
DOWNLOADUTILITY | DEBUG | 15:33:46 | 151 | Extracting file: Release.wav
DOWNLOADUTILITY | DEBUG | 15:33:46 | 151 | Extracting file: seeing the moon.wav
DOWNLOADUTILITY | DEBUG | 15:33:46 | 151 | Extracting file: sorting_instructions.wav
DOWNLOADUTILITY | DEBUG | 15:33:46 | 151 | Extracting file: sort-nicejob.wav
DOWNLOADUTILITY | DEBUG | 15:33:46 | 151 | Extracting file: startbasketball.mp3
DOWNLOADUTILITY | DEBUG | 15:33:46 | 151 | Extracting file: startsim.wav
DOWNLOADUTILITY | DEBUG | 15:33:46 | 151 | Extracting file: starttinyearthmoons.wav
DOWNLOADUTILITY | DEBUG | 15:33:46 | 151 | Extracting file: Test55.mp3
DOWNLOADUTILITY | DEBUG | 15:33:47 | 151 | Extracting file: tinyearthmoon.wav
DOWNLOADUTILITY | DEBUG | 15:33:47 | 151 | Extracting file: demo10.json
DOWNLOADUTILITY | DEBUG | 15:33:47 | 151 | Extracting file: 2k_earth_daymap.jpg
DOWNLOADUTILITY | DEBUG | 15:33:47 | 151 | Extracting file: 2k_moon.jpg
DOWNLOADUTILITY | DEBUG | 15:33:47 | 151 | Extracting file: 2k_sun.jpg
DOWNLOADUTILITY | DEBUG | 15:33:47 | 151 | Extracting file: balldimpled.png
MEDIACATALOGUE | DEBUG | 15:33:47 | 151 | Started Initializing Media Catlogue, 60 resources to load
MEDIACATALOGUE | DEBUG | 15:33:47 | 151 | Started loading file: basketball.wav
MEDIACATALOGUE | DEBUG | 15:33:47 | 151.35 | Started loading file: bigearthmoon.wav
MEDIACATALOGUE | DEBUG | 15:33:47 | 151.39 | Started loading file: Grab.wav
MEDIACATALOGUE | DEBUG | 15:33:47 | 151.4 | Started loading file: introduction.wav
MEDIACATALOGUE | DEBUG | 15:33:47 | 151.42 | Started loading file: labintro.wav
MEDIACATALOGUE | DEBUG | 15:33:47 | 151.44 | Started loading file: newfinalie.wav
MEDIACATALOGUE | DEBUG | 15:33:47 | 151.45 | Started loading file: not_in_order1.wav
MEDIACATALOGUE | DEBUG | 15:33:47 | 151.47 | Started loading file: not_in_order2.wav
MEDIACATALOGUE | DEBUG | 15:33:47 | 151.49 | Started loading file: not_in_order3.wav
MEDIACATALOGUE | DEBUG | 15:33:47 | 151.5 | Started loading file: Release.wav
MEDIACATALOGUE | DEBUG | 15:33:47 | 151.52 | Started loading file: seeing the moon.wav
MEDIACATALOGUE | DEBUG | 15:33:47 | 151.55 | Started loading file: sorting_instructions.wav
MEDIACATALOGUE | DEBUG | 15:33:47 | 151.59 | Started loading file: sort-nicejob.wav
MEDIACATALOGUE | DEBUG | 15:33:47 | 151.61 | Started loading file: startbasketball.mp3
MEDIACATALOGUE | DEBUG | 15:33:47 | 151.62 | Started loading file: startsim.wav
MEDIACATALOGUE | DEBUG | 15:33:47 | 151.7 | Started loading file: starttinyearthmoons.wav
MEDIACATALOGUE | DEBUG | 15:33:47 | 151.72 | Started loading file: Test55.mp3
MEDIACATALOGUE | DEBUG | 15:33:53 | 151.81 | Started loading file: tinyearthmoon.wav
MEDIACATALOGUE | DEBUG | 15:33:53 | 152.16 | Started loading file: mixkit-game-bonus-reached-2065.wav
MEDIACATALOGUE | DEBUG | 15:33:53 | 152.17 | Started loading file: moonlab_1_1_0.wav
MEDIACATALOGUE | DEBUG | 15:33:53 | 152.19 | Started loading file: moonlab_1_10_0.wav
MEDIACATALOGUE | DEBUG | 15:33:53 | 152.21 | Started loading file: moonlab_1_11_0.wav
MEDIACATALOGUE | DEBUG | 15:33:53 | 152.22 | Started loading file: moonlab_1_2_0.wav
MEDIACATALOGUE | DEBUG | 15:33:53 | 152.24 | Started loading file: moonlab_1_3_0.wav
MEDIACATALOGUE | DEBUG | 15:33:53 | 152.26 | Started loading file: moonlab_1_4_0.wav
MEDIACATALOGUE | DEBUG | 15:33:53 | 152.27 | Started loading file: moonlab_1_5_0.wav
MEDIACATALOGUE | DEBUG | 15:33:53 | 152.29 | Started loading file: moonlab_1_6_0.wav
MEDIACATALOGUE | DEBUG | 15:33:53 | 152.32 | Started loading file: moonlab_1_7_0.wav
MEDIACATALOGUE | DEBUG | 15:33:53 | 152.36 | Started loading file: moonlab_1_7_notused.wav
MEDIACATALOGUE | DEBUG | 15:33:53 | 152.37 | Started loading file: moonlab_1_8_0.wav
MEDIACATALOGUE | DEBUG | 15:33:53 | 152.39 | Started loading file: moonlab_1_9_0.wav
MEDIACATALOGUE | DEBUG | 15:33:53 | 152.43 | Started loading file: moonlab_2_0_0.wav
MEDIACATALOGUE | DEBUG | 15:33:53 | 152.46 | Started loading file: moonlab_2_1_0.wav
MEDIACATALOGUE | DEBUG | 15:33:53 | 152.48 | Started loading file: moonlab_2_10_0.wav
MEDIACATALOGUE | DEBUG | 15:33:53 | 152.5 | Started loading file: moonlab_2_11_0.wav
MEDIACATALOGUE | DEBUG | 15:33:53 | 152.52 | Started loading file: moonlab_2_2_0.wav
MEDIACATALOGUE | DEBUG | 15:33:53 | 152.55 | Started loading file: moonlab_2_20_0.wav
MEDIACATALOGUE | DEBUG | 15:33:53 | 152.57 | Started loading file: moonlab_2_3_0.wav
MEDIACATALOGUE | DEBUG | 15:33:53 | 152.59 | Started loading file: moonlab_2_4_0.wav
MEDIACATALOGUE | DEBUG | 15:33:53 | 152.6 | Started loading file: moonlab_2_5_0.wav
MEDIACATALOGUE | DEBUG | 15:33:53 | 152.62 | Started loading file: moonlab_2_6_0.wav
MEDIACATALOGUE | DEBUG | 15:33:53 | 152.64 | Started loading file: moonlab_2_7_0.wav
MEDIACATALOGUE | DEBUG | 15:33:53 | 152.65 | Started loading file: moonlab_2_8_0.wav
MEDIACATALOGUE | DEBUG | 15:33:53 | 152.67 | Started loading file: moonlab_2_9_0.wav
MEDIACATALOGUE | DEBUG | 15:33:53 | 152.69 | Started loading file: moonlab_3_0_0.wav
MEDIACATALOGUE | DEBUG | 15:33:53 | 152.72 | Started loading file: moonlab_3_1_0.wav
MEDIACATALOGUE | DEBUG | 15:33:53 | 152.74 | Started loading file: moonlab_4_0_0.wav
MEDIACATALOGUE | DEBUG | 15:33:53 | 152.78 | Started loading file: moonlab_5_0_0.wav
MEDIACATALOGUE | DEBUG | 15:33:53 | 152.81 | Started loading file: moonlab_6_0_0.wav
MEDIACATALOGUE | DEBUG | 15:33:53 | 152.85 | Started loading file: moonlab_7_0_0.wav
MEDIACATALOGUE | DEBUG | 15:33:53 | 152.87 | Started loading file: moonlab_7_1_0.wav
MEDIACATALOGUE | DEBUG | 15:33:53 | 152.89 | Started loading file: moonlab_7_2_0.wav
MEDIACATALOGUE | DEBUG | 15:33:54 | 152.91 | Started loading file: moonlab_7_3_0.wav
MEDIACATALOGUE | DEBUG | 15:33:54 | 152.92 | Started loading file: moonlab_7_4_0.wav
MEDIACATALOGUE | DEBUG | 15:33:54 | 152.94 | Started loading file: moonlab_7_5_0.wav
MEDIACATALOGUE | DEBUG | 15:33:54 | 152.96 | Started loading file: moonlab_7_6_0.wav
MEDIACATALOGUE | DEBUG | 15:33:54 | 152.97 | Started loading file: 2k_earth_daymap.jpg
MEDIACATALOGUE | DEBUG | 15:33:54 | 153.22 | Started loading file: 2k_moon.jpg
MEDIACATALOGUE | DEBUG | 15:33:54 | 153.5 | Started loading file: 2k_sun.jpg
MEDIACATALOGUE | DEBUG | 15:33:54 | 153.77 | Started loading file: balldimpled.png
LOGINMANAGER | TRACE | 15:33:54 | 153.82 | InitializeLabManager()
LABMANAGER | TRACE | 15:33:54 | 153.82 | Initialize()
LABMANAGER | STATE START | 15:33:54 | 153.82 | Module 0
LIGHTINGCONTROL | TRACE | 15:33:54 | 153.82 | saveLights()
LIGHTINGCONTROL | TRACE | 15:33:55 | 153.82 | sunlight()
BRIDGE | DEBUG | 15:33:55 | 153.82 | Creating object: Sun, type: Prefabs/SunPrefab
BRIDGE | DEBUG | 15:33:55 | 153.82 | Position: (-39.0, 0.0, 0.0), Scale: (5.0, 5.0, 5.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:33:55 | 153.82 | Adding components: 
BRIDGE | DEBUG | 15:33:55 | 153.82 | Mesh bounding box: Center: (-22.5, 0.1, 32.6), Extents: (3.5, 2.5, 3.5)
BRIDGE | DEBUG | 15:33:55 | 153.82 | Creating object: Earth, type: Prefabs/moveableSphere
BRIDGE | DEBUG | 15:33:55 | 153.82 | Position: (0.0, 0.0, 1.5), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:33:55 | 153.82 | Adding components: {"name": "simpleRotation", "timeRate": 1.0, "rotationTime": 2.0} 
BRIDGE | DEBUG | 15:33:55 | 153.82 | Mesh bounding box: Center: (0.3, 0.1, 0.9), Extents: (0.1, 0.0, 0.1)
BRIDGE | DEBUG | 15:33:55 | 153.82 | Creating object: Moon, type: Prefabs/moveableSphere
BRIDGE | DEBUG | 15:33:55 | 153.82 | Position: (2.4, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:33:55 | 153.82 | Adding components: {"name": "simpleOrbit", "moonPosition": {"x": 2.4, "y": 0.0, "z": 1.5}, "orbitalPeriod": 56.0, "timeRate": 1.0, "orbitalScale": 1.0, "synchronousRotation": true} 
BRIDGE | DEBUG | 15:33:55 | 153.82 | Mesh bounding box: Center: (1.7, 0.1, -1.1), Extents: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:33:55 | 153.82 | Creating object: earthLabel, type: Prefabs/textPrefab
BRIDGE | DEBUG | 15:33:55 | 153.82 | Position: (0.0, 2.0, 0.0), Scale: (10.0, 10.0, 10.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:33:55 | 153.82 | Creating object: earthSizeLabel, type: Prefabs/textPrefab
BRIDGE | DEBUG | 15:33:55 | 153.82 | Position: (0.0, -2.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:33:55 | 153.82 | Creating object: moonLabel, type: Prefabs/textPrefab
BRIDGE | DEBUG | 15:33:55 | 153.82 | Position: (0.0, 4.0, 0.0), Scale: (20.0, 20.0, 20.0), EulerAngles: (0.0, -90.0, 0.0)
BRIDGE | DEBUG | 15:33:55 | 153.82 | Creating object: moonSizeLabel, type: Prefabs/textPrefab
BRIDGE | DEBUG | 15:33:55 | 153.82 | Position: (0.0, -4.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, -90.0, 0.0)
BRIDGE | DEBUG | 15:33:55 | 153.82 | Creating object: moonDistanceLabel, type: Prefabs/textPrefab
BRIDGE | DEBUG | 15:33:55 | 153.82 | Position: (45.0, 0.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 180.0, 0.0)
BRIDGE | DEBUG | 15:33:55 | 153.82 | Creating object: taskLabel, type: Prefabs/textPrefab
BRIDGE | DEBUG | 15:33:55 | 153.82 | Position: (0.0, 0.6, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:33:55 | 153.82 | Creating object: sectionLabel, type: Prefabs/textPrefab
BRIDGE | DEBUG | 15:33:55 | 153.82 | Position: (0.0, 0.8, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:33:55 | 153.82 | Creating object: brbNextModule, type: Prefabs/demoButtonPrefab
