LOGINMANAGER | STATE START | 15:49:32 | 3.82 | Introduction
LOGINMANAGER | TRACE | 15:49:32 | 3.82 | ToggleControllerRendering()
DOWNLOADUTILITY | DEBUG | 15:49:32 | 3.82 | Starting download of file $/documents/C2/login/All_Labs.json from url: http://cyberlearnar.cs.mtsu.edu/show_uploaded/testlabs001.json
DOWNLOADUTILITY | DEBUG | 15:49:32 | 3.82 | Inside download coroutine, URL: http://cyberlearnar.cs.mtsu.edu/show_uploaded/testlabs001.json, path: /documents/C2/login/All_Labs.json
LOGINMANAGER | TRACE | 15:49:32 | 3.82 | SetupIntroAnimation()
DOWNLOADUTILITY | DEBUG | 15:49:32 | 3.82 | Starting download of file $/documents/C2/login/pin_ids.csv from url: http://cyberlearnar.cs.mtsu.edu/show_uploaded/pin_ids.csv
DOWNLOADUTILITY | DEBUG | 15:49:32 | 3.82 | Inside download coroutine, URL: http://cyberlearnar.cs.mtsu.edu/show_uploaded/pin_ids.csv, path: /documents/C2/login/pin_ids.csv
LOGGER | CONNECT | 15:49:32 | 0 | Connect called at 09/07/2022 15:49:32
LOGGER | TRACE | 15:49:32 | 0 | Saving files to persistent data path: /documents/C2/Logs/09-07-2022_15-49.txt
LOGGER | TRACE | 15:49:32 | 0 | Sync with transform log 3.824791
DOWNLOADUTILITY | DEBUG | 15:49:33 | 0 | Successfully downloaded /documents/C2/login/All_Labs.json
LOGINMANAGER | TRACE | 15:49:33 | 0 | ParseLabs()
LOGINMANAGER | DEBUG | 15:49:33 | 0 | Finished parsing labs:Moon Lab, 
DOWNLOADUTILITY | DEBUG | 15:49:33 | 0 | Successfully downloaded /documents/C2/login/pin_ids.csv
AUTHENTICATE | TRACE | 15:49:33 | 0 | ParseCSV()
AUTHENTICATE | DEBUG | 15:49:41 | 0 | CSVs Parsed
LOGINMANAGER | STATE START | 15:49:50 | 8.68 | Placement
LOGINMANAGER | TRACE | 15:49:50 | 8.68 | ToggleControllerRendering()
LOGINMANAGER | TRACE | 15:50:57 | 75.77 | Place()
LOGINMANAGER | STATE START | 15:50:57 | 75.77 | Pin Entry
LOGINMANAGER | TRACE | 15:50:57 | 75.77 | ToggleControllerRendering()
LOGINMANAGER | TRACE | 15:51:32 | 110.57 | PinEntered()
LOGINMANAGER | STATE START | 15:51:32 | 110.57 | Authentication
AUTHENTICATE | DEBUG | 15:51:32 | 110.57 | Attempting to authenticate pin: 000108
AUTHENTICATE | DEBUG | 15:51:37 | 110.57 | Attempting to authenticate pin: 000108
AUTHENTICATE | DEBUG | 15:51:43 | 110.57 | Attempting to authenticate pin: 000108
LABLOGGER | INITIALIZE LOG | 15:51:49 | 110.57 | Log file for student: User_108,  M00000108.
LOGINMANAGER | DEBUG | 15:51:49 | 110.57 | Student authenticated: User 108, M00000108
LOGINMANAGER | STATE START | 15:51:49 | 110.57 | Lab Selection
LOGINMANAGER | TRACE | 15:51:49 | 110.57 | GenerateLabListUI()
LOGINMANAGER | TRACE | 15:51:54 | 115.99 | LabSelected()
LOGINMANAGER | DEBUG | 15:51:54 | 115.99 | Lab Selected: 1, Moon Lab
LOGINMANAGER | STATE START | 15:51:54 | 115.99 | Lab Initiation
DOWNLOADUTILITY | DEBUG | 15:51:54 | 115.99 | Starting download of file $/documents/C2/lab_resources/TestLab.zip from url: http://cyberlearnar.cs.mtsu.edu/show_uploaded/TestLab.zip
DOWNLOADUTILITY | DEBUG | 15:51:54 | 115.99 | Inside download coroutine, URL: http://cyberlearnar.cs.mtsu.edu/show_uploaded/TestLab.zip, path: /documents/C2/lab_resources/TestLab.zip
DOWNLOADUTILITY | DEBUG | 15:51:58 | 119.96 | Successfully downloaded /documents/C2/lab_resources/TestLab.zip
DOWNLOADUTILITY | TRACE | 15:51:58 | 119.96 | Starting to extract file: /documents/C2/lab_resources/TestLab.zip
DOWNLOADUTILITY | DEBUG | 15:51:58 | 119.96 | Number of entries to extract: 64
DOWNLOADUTILITY | DEBUG | 15:51:58 | 119.96 | Extracting file: basketball.wav
DOWNLOADUTILITY | DEBUG | 15:51:58 | 119.96 | Extracting file: bigearthmoon.wav
DOWNLOADUTILITY | DEBUG | 15:51:58 | 119.96 | Extracting file: Grab.wav
DOWNLOADUTILITY | DEBUG | 15:51:58 | 119.96 | Extracting file: introduction.wav
DOWNLOADUTILITY | DEBUG | 15:51:58 | 119.96 | Extracting file: labintro.wav
DOWNLOADUTILITY | DEBUG | 15:51:58 | 119.96 | Extracting file: mixkit-game-bonus-reached-2065.wav
DOWNLOADUTILITY | DEBUG | 15:51:58 | 119.96 | Extracting file: moonlab_1_1_0.wav
DOWNLOADUTILITY | DEBUG | 15:51:58 | 119.96 | Extracting file: moonlab_1_10_0.wav
DOWNLOADUTILITY | DEBUG | 15:51:58 | 119.96 | Extracting file: moonlab_1_11_0.wav
DOWNLOADUTILITY | DEBUG | 15:51:59 | 119.96 | Extracting file: moonlab_1_2_0.wav
DOWNLOADUTILITY | DEBUG | 15:51:59 | 119.96 | Extracting file: moonlab_1_3_0.wav
